Time,profit
2024-09-26,98.95228533090616
2024-09-27,80.10423098216214
2024-09-28,54.18815625263909
2024-09-29,61.25617663341811
2024-09-30,84.81624456934814
2024-10-01,88.35025475973765
2024-10-02,93.06226834692366
2024-10-03,94.24027174372016
2024-10-04,83.63824117255164
2024-10-05,57.7221664430286
2024-10-06,57.7221664430286
2024-10-07,89.52825815653415
2024-10-08,88.35025475973765
2024-10-09,88.35025475973765
2024-10-10,82.46023777575515
2024-10-11,77.74822418856914
2024-10-12,55.366159649435595
2024-10-13,57.7221664430286
2024-10-14,83.63824117255164
2024-10-15,89.52825815653415
2024-10-16,90.70626155333065
2024-10-17,102.48629552129567
2024-10-18,81.28223437895863
2024-10-19,55.366159649435595
2024-10-20,57.7221664430286
2024-10-21,90.70626155333065
2024-10-22,95.41827514051667
2024-10-23,91.88426495012716
2024-10-24,95.41827514051667
2024-10-25,84.81624456934814
2024-10-26,55.366159649435595
2024-10-27,63.61218342701111
2024-10-28,93.06226834692366
2024-10-29,93.06226834692366
2024-10-30,94.24027174372016
2024-10-31,87.17225136294115
2024-11-01,81.28223437895863
2024-11-02,56.5441630462321
2024-11-03,61.25617663341811
2024-11-04,89.52825815653415
2024-11-05,80.10423098216214
2024-11-06,68.32419701419711
2024-11-07,88.35025475973765
2024-11-08,97.77428193410967
2024-11-09,61.25617663341811
2024-11-10,64.79018682380762
2024-11-11,93.06226834692366
2024-11-12,103.66429891809217
2024-11-13,101.30829212449918
2024-11-14,91.88426495012716
2024-11-15,91.88426495012716
2024-11-16,60.0781732366216
2024-11-17,63.61218342701111
2024-11-18,111.91032269566769
2024-11-19,101.30829212449918
2024-11-20,104.84230231488868
2024-11-21,94.24027174372016
2024-11-22,88.35025475973765
2024-11-23,63.61218342701111
2024-11-24,62.434180030214605
2024-11-25,88.35025475973765
2024-11-26,81.28223437895863
2024-11-27,68.32419701419711
2024-11-28,47.12013587186008
2024-11-29,49.47614266545308
2024-11-30,54.18815625263909
2024-12-01,61.25617663341811
2024-12-02,84.81624456934814
2024-12-03,94.24027174372016
2024-12-04,102.48629552129567
2024-12-05,101.30829212449918
2024-12-06,101.30829212449918
2024-12-07,75.39221739497613
2024-12-08,69.50220041099362
2024-12-09,96.59627853731317
2024-12-10,102.48629552129567
2024-12-11,100.13028872770268
2024-12-12,100.13028872770268
2024-12-13,88.35025475973765
2024-12-14,68.32419701419711
2024-12-15,56.5441630462321
2024-12-16,85.99424796614464
2024-12-17,90.70626155333065
2024-12-18,93.06226834692366
2024-12-19,82.46023777575515
2024-12-20,69.50220041099362
2024-12-21,51.832149459046086
2024-12-22,48.298139268656584
2024-12-23,56.5441630462321
2024-12-24,47.12013587186008
2024-12-25,40.05211549108107
2024-12-26,55.366159649435595
2024-12-27,61.25617663341811
2024-12-28,53.01015285584259
2024-12-29,49.47614266545308
2024-12-30,61.25617663341811
2024-12-31,61.25617663341811
2025-01-01,47.12013587186008
2025-01-02,69.50220041099362
2025-01-03,71.85820720458662
2025-01-04,63.61218342701111
2025-01-05,53.01015285584259
2025-01-06,77.74822418856914
2025-01-07,85.99424796614464
2025-01-08,84.81624456934814
2025-01-09,80.10423098216214
2025-01-10,77.74822418856914
2025-01-11,62.434180030214605
2025-01-12,61.25617663341811
2025-01-13,90.70626155333065
2025-01-14,97.77428193410967
2025-01-15,97.77428193410967
2025-01-16,93.06226834692366
2025-01-17,91.88426495012716
2025-01-18,63.61218342701111
2025-01-19,61.25617663341811
2025-01-20,75.39221739497613
2025-01-21,93.06226834692366
2025-01-22,98.95228533090616
2025-01-23,102.48629552129567
2025-01-24,93.06226834692366
2025-01-25,70.68020380779012
2025-01-26,69.50220041099362
2025-01-27,91.88426495012716
2025-01-28,115.4443328860572
2025-01-29,115.4443328860572
2025-01-30,101.30829212449918
2025-01-31,95.41827514051667
2025-02-01,67.14619361740061
2025-02-02,74.21421399817963
2025-02-03,98.95228533090616
2025-02-04,108.37631250527818
2025-02-05,100.13028872770268
2025-02-06,98.95228533090616
2025-02-07,96.59627853731317
2025-02-08,69.50220041099362
2025-02-09,68.32419701419711
2025-02-10,88.35025475973765
2025-02-11,95.41827514051667
2025-02-12,98.95228533090616
2025-02-13,94.24027174372016
2025-02-14,82.46023777575515
2025-02-15,70.68020380779012
2025-02-16,73.03621060138312
2025-02-17,87.17225136294115
2025-02-18,96.59627853731317
2025-02-19,100.13028872770268
2025-02-20,97.77428193410967
2025-02-21,113.0883260924642
2025-02-22,75.39221739497613
2025-02-23,74.21421399817963
2025-02-24,104.84230231488868
2025-02-25,103.66429891809217
2025-02-26,117.80033967965021
2025-02-27,97.77428193410967
2025-02-28,94.24027174372016
2025-03-01,64.79018682380762
2025-03-02,71.85820720458662
2025-03-03,90.70626155333065
2025-03-04,103.66429891809217
2025-03-05,95.41827514051667
2025-03-06,98.95228533090616
2025-03-07,88.35025475973765
2025-03-08,67.14619361740061
2025-03-09,69.50220041099362
2025-03-10,95.41827514051667
2025-03-11,100.13028872770268
2025-03-12,93.06226834692366
2025-03-13,90.70626155333065
2025-03-14,84.81624456934814
2025-03-15,62.434180030214605
2025-03-16,67.14619361740061
2025-03-17,82.46023777575515
2025-03-18,90.70626155333065
2025-03-19,95.41827514051667
2025-03-20,94.24027174372016
2025-03-21,83.63824117255164
2025-03-22,64.79018682380762
2025-03-23,67.14619361740061
2025-03-24,85.99424796614464
2025-03-25,96.59627853731317
2025-03-26,93.06226834692366
2025-03-27,93.06226834692366
2025-03-28,93.06226834692366
2025-03-29,63.61218342701111
2025-03-30,67.14619361740061
2025-03-31,91.88426495012716
2025-04-01,91.88426495012716
2025-04-02,91.88426495012716
2025-04-03,94.24027174372016
2025-04-04,88.35025475973765
2025-04-05,65.96819022060411
2025-04-06,70.68020380779012
2025-04-07,98.95228533090616
2025-04-08,93.06226834692366
2025-04-09,96.59627853731317
2025-04-10,93.06226834692366
2025-04-11,87.17225136294115
2025-04-12,68.32419701419711
2025-04-13,68.32419701419711
2025-04-14,94.24027174372016
2025-04-15,91.88426495012716
2025-04-16,106.74789604500067
2025-04-17,82.668120728131
2025-04-18,70.47232085541427
2025-04-19,55.608689760540756
2025-04-20,59.17734710965958
2025-04-21,87.72660590261009
2025-04-22,93.37409277548744
2025-04-23,96.04192399764423
2025-04-24,90.39443712476688
2025-04-25,77.60963555365191
2025-04-26,58.27652098269755
2025-04-27,61.25617663341811
2025-04-28,89.80543542636863
2025-04-29,88.31560760100834
2025-04-30,89.80543542636863
2025-05-01,86.23677807724981
2025-05-02,84.15794855349128
2025-05-03,64.23583228413867
2025-05-04,68.39349133165572
2025-05-05,88.31560760100834
2025-05-06,99.02157964836479
2025-05-07,82.668120728131
2025-05-08,84.74695025188953
2025-05-09,84.74695025188953
2025-05-10,56.19769145893901
2025-05-11,54.118861935180476
2025-05-12,86.23677807724981
2025-05-13,88.31560760100834
2025-05-14,88.28096044227904
2025-05-15,82.87600368050686
2025-05-16,72.06609015696247
2025-05-17,54.04956761772186
2025-05-18,54.04956761772186
2025-05-19,84.67765593443092
2025-05-20,81.0743514265828
2025-05-21,77.47104691873467
2025-05-22,82.87600368050686
2025-05-23,72.06609015696247
2025-05-24,54.04956761772186
2025-05-25,55.851219871645924
2025-05-26,57.652872125569985
2025-05-27,73.86774241088655
2025-05-28,77.47104691873467
2025-05-29,79.27269917265873
2025-05-30,70.26443790303841
2025-05-31,55.851219871645924
2025-06-01,54.04956761772186
2025-06-02,73.86774241088655
2025-06-03,79.27269917265873
2025-06-04,77.47104691873467
2025-06-05,84.67765593443092
2025-06-06,77.47104691873467
2025-06-07,57.652872125569985
2025-06-08,59.454524379494046
2025-06-09,90.0826126962031
2025-06-10,84.67765593443092
2025-06-11,86.47930818835498
2025-06-12,82.87600368050686
2025-06-13,75.66939466481061
2025-06-14,57.652872125569985
2025-06-15,54.04956761772186
2025-06-16,81.0743514265828
2025-06-17,79.27269917265873
2025-06-18,82.87600368050686
2025-06-19,72.06609015696247
2025-06-20,72.06609015696247
2025-06-21,57.652872125569985
2025-06-22,57.652872125569985
2025-06-23,77.47104691873467
2025-06-24,84.67765593443092
2025-06-25,82.87600368050686
2025-06-26,88.28096044227904
2025-06-27,82.87600368050686
2025-06-28,63.05782888734217
2025-06-29,61.25617663341811
2025-06-30,82.87600368050686
2025-07-01,84.67765593443092
2025-07-02,88.28096044227904
2025-07-03,72.06609015696247
2025-07-04,55.851219871645924
2025-07-05,54.04956761772186
2025-07-06,61.25617663341811
2025-07-07,79.27269917265873
2025-07-08,86.47930818835498
2025-07-09,88.28096044227904
2025-07-10,86.47930818835498
2025-07-11,84.67765593443092
2025-07-12,66.66113339519029
2025-07-13,68.46278564911435
2025-07-14,86.47930818835498
2025-07-15,90.0826126962031
2025-07-16,90.0826126962031
2025-07-17,111.70243974329185
2025-07-18,91.88426495012716
2025-07-19,117.10739650506403
2025-07-20,135.12391904430464
2025-07-21,126.11565777468434
2025-07-22,124.31400552076028
2025-07-23,113.50409199721591
2025-07-24,109.90078748936779
2025-07-25,97.28922171189934
2025-07-26,100.89252621974748
2025-07-27,100.89252621974748
2025-07-28,109.90078748936779
2025-07-29,133.32226679038058
2025-07-30,180.1652253924062
2025-07-31,171.1569641227859
2025-08-01,118.90904875898809
2025-08-02,61.25617663341811
2025-08-03,63.05782888734217
2025-08-04,82.87600368050686
2025-08-05,95.48756945797528
2025-08-06,100.89252621974748
2025-08-07,104.4958307275956
2025-08-08,93.68591720405122
2025-08-09,88.28096044227904
2025-08-10,81.0743514265828
2025-08-11,91.88426495012716
2025-08-12,91.88426495012716
2025-08-13,90.0826126962031
2025-08-14,86.47930818835498
2025-08-15,84.67765593443092
2025-08-16,59.454524379494046
2025-08-17,63.05782888734217
2025-08-18,88.28096044227904
2025-08-19,82.87600368050686
2025-08-20,86.47930818835498
2025-08-21,90.0826126962031
2025-08-22,79.27269917265873
2025-08-23,57.652872125569985
2025-08-24,57.652872125569985
2025-08-25,86.47930818835498
2025-08-26,90.0826126962031
2025-08-27,91.88426495012716
2025-08-28,90.0826126962031
2025-08-29,79.27269917265873
2025-08-30,52.2479153637978
2025-08-31,59.454524379494046
2025-09-01,66.66113339519029
2025-09-02,86.47930818835498
2025-09-03,93.68591720405122
2025-09-04,95.48756945797528
2025-09-05,86.47930818835498
2025-09-06,64.85948114126623
2025-09-07,64.85948114126623
2025-09-08,93.68591720405122
2025-09-09,97.28922171189934
2025-09-10,90.0826126962031
2025-09-11,86.47930818835498
2025-09-12,81.0743514265828
2025-09-13,55.851219871645924
2025-09-14,54.04956761772186
2025-09-15,84.67765593443092
2025-09-16,100.89252621974748
2025-09-17,100.89252621974748
2025-09-18,100.89252621974748
2025-09-19,95.48756945797528
2025-09-20,75.66939466481061
2025-09-21,70.26443790303841
2025-09-22,102.69417847367154
2025-09-23,95.48756945797528
2025-09-24,108.09913523544373
2025-09-25,104.4958307275956
2025-09-26,90.0826126962031
2025-09-27,70.26443790303841
2025-09-28,70.26443790303841
2025-09-29,97.28922171189934
2025-09-30,104.4958307275956
2025-10-01,104.4958307275956
2025-10-02,109.90078748936779
2025-10-03,95.48756945797528
2025-10-04,61.25617663341811
2025-10-05,63.05782888734217
2025-10-06,88.28096044227904
2025-10-07,100.89252621974748
2025-10-08,97.28922171189934
2025-10-09,97.28922171189934
2025-10-10,99.0908739658234
2025-10-11,61.25617663341811
2025-10-12,66.66113339519029
2025-10-13,91.88426495012716
2025-10-14,93.68591720405122
2025-10-15,136.9255712982287
2025-10-16,102.69417847367154
2025-10-17,86.47930818835498
2025-10-18,59.454524379494046
2025-10-19,66.66113339519029
2025-10-20,88.28096044227904
2025-10-21,104.4958307275956
2025-10-22,111.70243974329185
2025-10-23,115.30574425113997
2025-10-24,88.28096044227904
2025-10-25,59.454524379494046
2025-10-26,68.46278564911435
2025-10-27,100.89252621974748
2025-10-28,102.69417847367154
2025-10-29,106.29748298151966
2025-10-30,117.10739650506403
2025-10-31,102.69417847367154
2025-11-01,72.06609015696247
2025-11-02,77.47104691873467
2025-11-03,108.09913523544373
2025-11-04,111.70243974329185
2025-11-05,106.29748298151966
2025-11-06,115.30574425113997
2025-11-07,108.09913523544373
2025-11-08,81.0743514265828
2025-11-09,79.27269917265873
2025-11-10,108.09913523544373
2025-11-11,113.50409199721591
2025-11-12,100.89252621974748
2025-11-13,113.50409199721591
2025-11-14,104.4958307275956
2025-11-15,72.06609015696247
2025-11-16,82.87600368050686
2025-11-17,109.90078748936779
2025-11-18,113.50409199721591
2025-11-19,111.70243974329185
2025-11-20,113.50409199721591
2025-11-21,99.0908739658234
2025-11-22,70.26443790303841
2025-11-23,75.66939466481061
2025-11-24,99.0908739658234
2025-11-25,97.28922171189934
2025-11-26,86.47930818835498
2025-11-27,68.46278564911435
2025-11-28,66.66113339519029
2025-11-29,70.26443790303841
2025-11-30,77.47104691873467
2025-12-01,99.0908739658234
2025-12-02,113.50409199721591
2025-12-03,118.90904875898809
2025-12-04,113.50409199721591
2025-12-05,100.89252621974748
2025-12-06,84.67765593443092
2025-12-07,84.67765593443092
2025-12-08,117.10739650506403
2025-12-09,109.90078748936779
2025-12-10,109.90078748936779
2025-12-11,115.24944261820485
2025-12-12,109.92893830583535
2025-12-13,82.4537414334934
2025-12-14,68.26572993384141
2025-12-15,92.19392393127036
2025-12-16,99.28792968109636
2025-12-17,108.15543686837884
2025-12-18,108.15543686837884
2025-12-19,91.32124862077589
2025-12-20,76.23241099416188
2025-12-21,70.03923137129792
2025-12-22,83.32641674398786
2025-12-23,81.55291530653137
2025-12-24,70.91190668179237
2025-12-25,55.851219871645924
2025-12-26,71.8127328087544
2025-12-27,70.03923137129792
2025-12-28,71.8127328087544
2025-12-29,83.32641674398786
2025-12-30,89.54774718331939
2025-12-31,80.6802399960369
2026-01-01,66.49222849638491
2026-01-02,82.4537414334934
2026-01-03,75.35973568366741
2026-01-04,78.00591243161838
2026-01-05,86.0007443084064
2026-01-06,97.51442824363986
2026-01-07,106.38193543092235
2026-01-08,108.15543686837884
2026-01-09,97.73963477538037
2026-01-10,82.03147918647996
2026-01-11,78.54077794450208
2026-01-12,104.7210372593361
2026-01-13,120.42919284823653
2026-01-14,116.93849160625865
2026-01-15,109.95708912230292
2026-01-16,109.95708912230292
2026-01-17,85.52218042845782
2026-01-18,85.52218042845782
2026-01-19,89.01288167043569
2026-01-20,108.21173850131397
2026-01-21,130.90129657417015
2026-01-22,120.42919284823653
2026-01-23,99.4849853963693
2026-01-24,92.50358291241356
2026-01-25,95.99428415439144
2026-01-26,113.44779036428078
2026-01-27,130.90129657417015
2026-01-28,125.66524471120333
2026-01-29,148.35480278405947
2026-01-30,132.64664719515906
2026-01-31,120.42919284823653
2026-02-01,123.9198940902144
2026-02-02,143.11875092109267
2026-02-03,155.33620526801522
2026-02-04,160.57225713098202
2026-02-05,162.31760775197097
2026-02-06,137.88269905812587
2026-02-07,101.23033601735824
2026-02-08,108.21173850131397
2026-02-09,115.19314098526972
2026-02-10,143.11875092109267
2026-02-11,129.1559459531812
2026-02-12,125.66524471120333
2026-02-13,122.17454346922545
2026-02-14,108.21173850131397
2026-02-15,148.35480278405947
2026-02-16,150.10015340504842
2026-02-17,151.84550402603736
2026-02-18,130.90129657417015
2026-02-19,132.64664719515906
2026-02-20,127.41059533219226
2026-02-21,123.9198940902144
2026-02-22,123.9198940902144
2026-02-23,172.78971147790458
2026-02-24,153.59085464702628
2026-02-25,141.37340030010375
2026-02-26,169.29901023592672
2026-02-27,174.53506209889352
2026-02-28,89.01288167043569
2026-03-01,85.52218042845782
2026-03-02,136.13734843713695
2026-03-03,153.59085464702628
2026-03-04,144.8641015420816
2026-03-05,134.391997816148
2026-03-06,109.95708912230292
2026-03-07,99.4849853963693
2026-03-08,97.73963477538037
2026-03-09,111.70243974329185
2026-03-10,120.42919284823653
2026-03-11,116.93849160625865
2026-03-12,123.9198940902144
2026-03-13,102.97568663834717
2026-03-14,87.26753104944676
2026-03-15,95.99428415439144
2026-03-16,108.21173850131397
2026-03-17,118.6838422272476
2026-03-18,125.66524471120333
2026-03-19,120.42919284823653
2026-03-20,137.88269905812587
2026-03-21,104.7210372593361
2026-03-22,101.23033601735824
2026-03-23,125.66524471120333
2026-03-24,118.6838422272476
2026-03-25,118.6838422272476
2026-03-26,120.42919284823653
2026-03-27,118.6838422272476
2026-03-28,101.23033601735824
2026-03-29,109.95708912230292
2026-03-30,116.93849160625865
2026-03-31,118.6838422272476
2026-04-01,122.17454346922545
2026-04-02,108.21173850131397
2026-04-03,111.70243974329185
2026-04-04,87.26753104944676
2026-04-05,90.75823229142463
2026-04-06,122.17454346922545
2026-04-07,120.42919284823653
2026-04-08,127.41059533219226
2026-04-09,118.6838422272476
2026-04-10,111.70243974329185
2026-04-11,92.50358291241356
2026-04-12,85.52218042845782
2026-04-13,104.7210372593361
2026-04-14,118.6838422272476
2026-04-15,129.1559459531812
2026-04-16,125.66524471120333
2026-04-17,134.391997816148
2026-04-18,94.2489335334025
2026-04-19,94.2489335334025
2026-04-20,115.19314098526972
2026-04-21,118.6838422272476
2026-04-22,130.90129657417015
2026-04-23,118.6838422272476
2026-04-24,106.46638788032504
2026-04-25,94.2489335334025
2026-04-26,101.23033601735824
2026-04-27,111.70243974329185
2026-04-28,115.19314098526972
2026-04-29,125.66524471120333
2026-04-30,120.42919284823653
2026-05-01,108.21173850131397
2026-05-02,102.97568663834717
2026-05-03,104.7210372593361
2026-05-04,116.93849160625865
2026-05-05,113.44779036428078
2026-05-06,125.66524471120333
2026-05-07,122.17454346922545
2026-05-08,109.95708912230292
2026-05-09,97.73963477538037
2026-05-10,95.99428415439144
2026-05-11,109.95708912230292
2026-05-12,118.6838422272476
2026-05-13,116.93849160625865
2026-05-14,113.44779036428078
2026-05-15,108.21173850131397
2026-05-16,90.75823229142463
2026-05-17,89.01288167043569
2026-05-18,102.97568663834717
2026-05-19,109.95708912230292
2026-05-20,113.44779036428078
2026-05-21,104.7210372593361
2026-05-22,106.46638788032504
2026-05-23,99.4849853963693
2026-05-24,90.75823229142463
2026-05-25,106.46638788032504
2026-05-26,109.95708912230292
2026-05-27,115.19314098526972
2026-05-28,120.42919284823653
2026-05-29,118.6838422272476
2026-05-30,102.97568663834717
2026-05-31,108.21173850131397
