Time,gallagher
2024-09-23,67.81259511733691
2024-09-24,67.81259511733691
2024-09-25,62.27687306694206
2024-09-26,60.89294255434335
2024-09-27,51.20542896615236
2024-09-28,55.3572205039485
2024-09-29,49.82149845355365
2024-09-30,58.12508152914592
2024-10-01,58.12508152914592
2024-10-02,53.97328999134979
2024-10-03,60.89294255434335
2024-10-04,52.58935947875107
2024-10-05,48.437567940954935
2024-10-06,52.58935947875107
2024-10-07,63.660803579540776
2024-10-08,59.50901204174463
2024-10-09,52.58935947875107
2024-10-10,51.20542896615236
2024-10-11,55.3572205039485
2024-10-12,49.82149845355365
2024-10-13,60.89294255434335
2024-10-14,62.27687306694206
2024-10-15,59.50901204174463
2024-10-16,62.27687306694206
2024-10-17,60.89294255434335
2024-10-18,67.81259511733691
2024-10-19,58.12508152914592
2024-10-20,52.58935947875107
2024-10-21,52.58935947875107
2024-10-22,51.20542896615236
2024-10-23,55.3572205039485
2024-10-24,53.97328999134979
2024-10-25,53.97328999134979
2024-10-26,51.20542896615236
2024-10-27,51.20542896615236
2024-10-28,74.73224768033047
2024-10-29,113.48230203309443
2024-10-30,55.3572205039485
2024-10-31,62.27687306694206
2024-11-01,51.20542896615236
2024-11-02,47.053637428356225
2024-11-03,47.053637428356225
2024-11-04,52.58935947875107
2024-11-05,45.66970691575751
2024-11-06,37.36612384016524
2024-11-07,44.2857764031588
2024-11-08,51.20542896615236
2024-11-09,47.053637428356225
2024-11-10,47.053637428356225
2024-11-11,49.82149845355365
2024-11-12,47.053637428356225
2024-11-13,58.12508152914592
2024-11-14,58.12508152914592
2024-11-15,51.20542896615236
2024-11-16,41.51791537796137
2024-11-17,48.437567940954935
2024-11-18,59.50901204174463
2024-11-19,52.58935947875107
2024-11-20,51.20542896615236
2024-11-21,47.053637428356225
2024-11-22,48.437567940954935
2024-11-23,42.90184589056009
2024-11-24,42.90184589056009
2024-11-25,47.053637428356225
2024-11-26,49.82149845355365
2024-11-27,52.58935947875107
2024-11-28,49.82149845355365
2024-11-29,38.75005435276395
2024-11-30,40.13398486536266
2024-12-01,48.437567940954935
2024-12-02,47.053637428356225
2024-12-03,48.437567940954935
2024-12-04,53.97328999134979
2024-12-05,45.66970691575751
2024-12-06,51.20542896615236
2024-12-07,49.82149845355365
2024-12-08,49.82149845355365
2024-12-09,73.34831716773176
2024-12-10,55.3572205039485
2024-12-11,52.58935947875107
2024-12-12,55.3572205039485
2024-12-13,49.82149845355365
2024-12-14,47.053637428356225
2024-12-15,44.2857764031588
2024-12-16,49.82149845355365
2024-12-17,51.20542896615236
2024-12-18,48.437567940954935
2024-12-19,55.3572205039485
2024-12-20,45.66970691575751
2024-12-21,48.437567940954935
2024-12-22,42.90184589056009
2024-12-23,49.82149845355365
2024-12-24,47.053637428356225
2024-12-25,42.90184589056009
2024-12-26,45.66970691575751
2024-12-27,44.2857764031588
2024-12-28,42.90184589056009
2024-12-29,41.51791537796137
2024-12-30,49.82149845355365
2024-12-31,49.82149845355365
2025-01-01,44.2857764031588
2025-01-02,51.20542896615236
2025-01-03,47.053637428356225
2025-01-04,42.90184589056009
2025-01-05,44.2857764031588
2025-01-06,48.437567940954935
2025-01-07,60.89294255434335
2025-01-08,60.89294255434335
2025-01-09,55.3572205039485
2025-01-10,53.97328999134979
2025-01-11,47.053637428356225
2025-01-12,42.90184589056009
2025-01-13,55.3572205039485
2025-01-14,53.97328999134979
2025-01-15,52.58935947875107
2025-01-16,58.12508152914592
2025-01-17,56.741151016547214
2025-01-18,47.053637428356225
2025-01-19,48.437567940954935
2025-01-20,47.053637428356225
2025-01-21,52.58935947875107
2025-01-22,51.20542896615236
2025-01-23,69.19652562993562
2025-01-24,52.58935947875107
2025-01-25,48.437567940954935
2025-01-26,42.90184589056009
2025-01-27,49.82149845355365
2025-01-28,53.97328999134979
2025-01-29,55.3572205039485
2025-01-30,49.82149845355365
2025-01-31,49.82149845355365
2025-02-01,45.66970691575751
2025-02-02,45.66970691575751
2025-02-03,44.2857764031588
2025-02-04,51.20542896615236
2025-02-05,56.741151016547214
2025-02-06,53.97328999134979
2025-02-07,49.82149845355365
2025-02-08,45.66970691575751
2025-02-09,42.90184589056009
2025-02-10,42.90184589056009
2025-02-11,47.053637428356225
2025-02-12,51.20542896615236
2025-02-13,45.66970691575751
2025-02-14,47.053637428356225
2025-02-15,44.2857764031588
2025-02-16,40.13398486536266
2025-02-17,53.97328999134979
2025-02-18,53.97328999134979
2025-02-19,51.20542896615236
2025-02-20,51.20542896615236
2025-02-21,48.437567940954935
2025-02-22,42.90184589056009
2025-02-23,42.90184589056009
2025-02-24,47.053637428356225
2025-02-25,51.20542896615236
2025-02-26,48.437567940954935
2025-02-27,47.053637428356225
2025-02-28,48.437567940954935
2025-03-01,45.66970691575751
2025-03-02,40.13398486536266
2025-03-03,47.053637428356225
2025-03-04,51.20542896615236
2025-03-05,51.20542896615236
2025-03-06,49.82149845355365
2025-03-07,45.66970691575751
2025-03-08,58.12508152914592
2025-03-09,51.20542896615236
2025-03-10,48.437567940954935
2025-03-11,48.437567940954935
2025-03-12,70.58045614253433
2025-03-13,51.20542896615236
2025-03-14,44.2857764031588
2025-03-15,42.90184589056009
2025-03-16,41.51791537796137
2025-03-17,51.20542896615236
2025-03-18,49.82149845355365
2025-03-19,52.58935947875107
2025-03-20,58.12508152914592
2025-03-21,53.97328999134979
2025-03-22,44.2857764031588
2025-03-23,47.053637428356225
2025-03-24,47.053637428356225
2025-03-25,51.20542896615236
2025-03-26,48.437567940954935
2025-03-27,48.437567940954935
2025-03-28,49.82149845355365
2025-03-29,45.66970691575751
2025-03-30,44.2857764031588
2025-03-31,48.437567940954935
2025-04-01,49.82149845355365
2025-04-02,56.741151016547214
2025-04-03,59.50901204174463
2025-04-04,55.3572205039485
2025-04-05,47.053637428356225
2025-04-06,44.2857764031588
2025-04-07,49.82149845355365
2025-04-08,49.82149845355365
2025-04-09,52.58935947875107
2025-04-10,52.58935947875107
2025-04-11,52.58935947875107
2025-04-12,48.437567940954935
2025-04-13,48.437567940954935
2025-04-14,47.053637428356225
2025-04-15,47.14652656216701
2025-04-16,49.84266306632067
2025-04-17,52.10139757328933
2025-04-18,44.45039005801336
2025-04-19,44.012988060828384
2025-04-20,42.883620807344045
2025-04-21,49.84266306632067
2025-04-22,49.84266306632067
2025-04-23,54.105568821143635
2025-04-24,61.06461108012025
2025-04-25,51.40943231698998
2025-04-26,45.5797573114977
2025-04-27,42.883620807344045
2025-04-28,56.36430332811231
2025-04-29,57.931072578781624
2025-04-30,48.71329581283633
2025-05-01,52.10139757328933
2025-05-02,48.71329581283633
2025-05-03,44.45039005801336
2025-05-04,46.709124564982034
2025-05-05,49.84266306632067
2025-05-06,49.84266306632067
2025-05-07,52.53879957047432
2025-05-08,52.10139757328933
2025-05-09,50.972030319805
2025-05-10,46.01715930868268
2025-05-11,41.316851556674735
2025-05-12,51.40943231698998
2025-05-13,50.972030319805
2025-05-14,48.27589381565135
2025-05-15,51.6134356678276
2025-05-16,50.73863167345765
2025-05-17,51.6134356678276
2025-05-18,50.73863167345765
2025-05-19,52.488239662197564
2025-05-20,55.11265164530744
2025-05-21,54.23784765093748
2025-05-22,61.23627960589715
2025-05-23,51.6134356678276
2025-05-24,48.11421969034777
2025-05-25,46.36461170160785
2025-05-26,40.240983741018134
2025-05-27,50.73863167345765
2025-05-28,53.36304365656752
2025-05-29,56.86225963404736
2025-05-30,55.9874556396774
2025-05-31,43.74019971849797
2025-06-01,48.98902368471772
2025-06-02,53.36304365656752
2025-06-03,58.61186762278728
2025-06-04,69.98431954959675
2025-06-05,68.23471156085684
2025-06-06,56.86225963404736
2025-06-07,44.615003712867924
2025-06-08,41.99059172975805
2025-06-09,55.9874556396774
2025-06-10,52.488239662197564
2025-06-11,52.488239662197564
2025-06-12,52.488239662197564
2025-06-13,52.488239662197564
2025-06-14,44.615003712867924
2025-06-15,47.239415695977804
2025-06-16,54.23784765093748
2025-06-17,50.73863167345765
2025-06-18,47.239415695977804
2025-06-19,48.11421969034777
2025-06-20,48.11421969034777
2025-06-21,39.36617974664817
2025-06-22,43.74019971849797
2025-06-23,49.863827679087684
2025-06-24,51.6134356678276
2025-06-25,50.73863167345765
2025-06-26,51.6134356678276
2025-06-27,51.6134356678276
2025-06-28,42.86539572412801
2025-06-29,41.11578773538809
2025-06-30,45.48980770723789
2025-07-01,50.73863167345765
2025-07-02,55.9874556396774
2025-07-03,50.73863167345765
2025-07-04,62.98588759463708
2025-07-05,71.73392753833667
2025-07-06,83.9811834595161
2025-07-07,74.35833952144655
2025-07-08,66.48510357211691
2025-07-09,69.98431954959675
2025-07-10,64.73549558337699
2025-07-11,67.35990756648687
2025-07-12,56.86225963404736
2025-07-13,49.863827679087684
2025-07-14,63.86069158900703
2025-07-15,55.9874556396774
2025-07-16,59.486671617157235
2025-07-17,64.73549558337699
2025-07-18,55.11265164530744
2025-07-19,48.98902368471772
2025-07-20,53.36304365656752
2025-07-21,65.61029957774696
2025-07-22,62.98588759463708
2025-07-23,57.73706362841732
2025-07-24,58.61186762278728
2025-07-25,63.86069158900703
2025-07-26,59.486671617157235
2025-07-27,62.111083600267115
2025-07-28,76.10794751018646
2025-07-29,76.98275150455642
2025-07-30,87.48039943699594
2025-07-31,73.48353552707658
2025-08-01,65.61029957774696
2025-08-02,54.23784765093748
2025-08-03,48.11421969034777
2025-08-04,61.23627960589715
2025-08-05,56.86225963404736
2025-08-06,55.9874556396774
2025-08-07,57.73706362841732
2025-08-08,55.11265164530744
2025-08-09,48.11421969034777
2025-08-10,49.863827679087684
2025-08-11,55.11265164530744
2025-08-12,62.98588759463708
2025-08-13,69.10951555522679
2025-08-14,56.86225963404736
2025-08-15,63.86069158900703
2025-08-16,54.23784765093748
2025-08-17,51.6134356678276
2025-08-18,62.98588759463708
2025-08-19,62.98588759463708
2025-08-20,62.111083600267115
2025-08-21,54.23784765093748
2025-08-22,51.6134356678276
2025-08-23,48.11421969034777
2025-08-24,48.98902368471772
2025-08-25,53.36304365656752
2025-08-26,55.9874556396774
2025-08-27,56.86225963404736
2025-08-28,65.61029957774696
2025-08-29,66.48510357211691
2025-08-30,52.488239662197564
2025-08-31,59.486671617157235
2025-09-01,73.48353552707658
2025-09-02,73.48353552707658
2025-09-03,66.48510357211691
2025-09-04,62.111083600267115
2025-09-05,53.36304365656752
2025-09-06,48.11421969034777
2025-09-07,59.486671617157235
2025-09-08,71.73392753833667
2025-09-09,69.10951555522679
2025-09-10,58.61186762278728
2025-09-11,48.98902368471772
2025-09-12,49.863827679087684
2025-09-13,48.98902368471772
2025-09-14,44.615003712867924
2025-09-15,48.11421969034777
2025-09-16,50.73863167345765
2025-09-17,52.488239662197564
2025-09-18,57.73706362841732
2025-09-19,48.98902368471772
2025-09-20,42.86539572412801
2025-09-21,39.36617974664817
2025-09-22,47.239415695977804
2025-09-23,48.98902368471772
2025-09-24,51.6134356678276
2025-09-25,50.73863167345765
2025-09-26,51.6134356678276
2025-09-27,44.615003712867924
2025-09-28,41.99059172975805
2025-09-29,50.73863167345765
2025-09-30,54.23784765093748
2025-10-01,48.11421969034777
2025-10-02,45.48980770723789
2025-10-03,47.239415695977804
2025-10-04,41.99059172975805
2025-10-05,40.240983741018134
2025-10-06,49.863827679087684
2025-10-07,51.6134356678276
2025-10-08,59.486671617157235
2025-10-09,51.6134356678276
2025-10-10,48.98902368471772
2025-10-11,45.48980770723789
2025-10-12,42.86539572412801
2025-10-13,51.6134356678276
2025-10-14,53.36304365656752
2025-10-15,48.11421969034777
2025-10-16,49.863827679087684
2025-10-17,49.863827679087684
2025-10-18,41.99059172975805
2025-10-19,40.240983741018134
2025-10-20,51.6134356678276
2025-10-21,49.863827679087684
2025-10-22,48.98902368471772
2025-10-23,53.36304365656752
2025-10-24,51.6134356678276
2025-10-25,53.36304365656752
2025-10-26,43.74019971849797
2025-10-27,51.6134356678276
2025-10-28,52.488239662197564
2025-10-29,52.488239662197564
2025-10-30,60.3614756115272
2025-10-31,61.23627960589715
2025-11-01,62.111083600267115
2025-11-02,47.239415695977804
2025-11-03,52.488239662197564
2025-11-04,48.11421969034777
2025-11-05,53.36304365656752
2025-11-06,51.6134356678276
2025-11-07,51.6134356678276
2025-11-08,47.239415695977804
2025-11-09,49.863827679087684
2025-11-10,53.36304365656752
2025-11-11,54.23784765093748
2025-11-12,56.86225963404736
2025-11-13,60.3614756115272
2025-11-14,52.488239662197564
2025-11-15,48.11421969034777
2025-11-16,45.48980770723789
2025-11-17,52.488239662197564
2025-11-18,51.6134356678276
2025-11-19,53.36304365656752
2025-11-20,55.11265164530744
2025-11-21,53.36304365656752
2025-11-22,48.98902368471772
2025-11-23,43.74019971849797
2025-11-24,48.98902368471772
2025-11-25,50.73863167345765
2025-11-26,45.48980770723789
2025-11-27,45.48980770723789
2025-11-28,44.615003712867924
2025-11-29,44.615003712867924
2025-11-30,41.99059172975805
2025-12-01,45.48980770723789
2025-12-02,51.6134356678276
2025-12-03,50.73863167345765
2025-12-04,53.36304365656752
2025-12-05,49.863827679087684
2025-12-06,46.36461170160785
2025-12-07,48.98902368471772
2025-12-08,51.6134356678276
2025-12-09,48.11421969034777
2025-12-10,49.863827679087684
2025-12-11,53.5005128556828
2025-12-12,49.57639208093755
2025-12-13,47.97675049123249
2025-12-14,40.8533465370771
2025-12-15,49.138990083752574
2025-12-16,53.5005128556828
2025-12-17,51.538452468310176
2025-12-18,54.300333650535336
2025-12-19,47.17692969637995
2025-12-20,42.015586129597196
2025-12-21,43.97764651696981
2025-12-22,49.138990083752574
2025-12-23,50.73863167345765
2025-12-24,45.577288106674885
2025-12-25,40.8533465370771
2025-12-26,47.17692969637995
2025-12-27,46.37710890152742
2025-12-28,43.615227719302254
2025-12-29,45.577288106674885
2025-12-30,52.33827326316271
2025-12-31,43.615227719302254
2026-01-01,43.615227719302254
2026-01-02,47.97675049123249
2026-01-03,49.93881087860511
2026-01-04,43.615227719302254
2026-01-05,49.138990083752574
2026-01-06,59.4616772173181
2026-01-07,49.93881087860511
2026-01-08,60.261498012170634
2026-01-09,50.73863167345765
2026-01-10,50.73863167345764
2026-01-11,42.76541812477144
2026-01-12,61.611195603484276
2026-01-13,68.13473396150026
2026-01-14,68.85957155683538
2026-01-15,60.88635800814917
2026-01-16,51.46346926879275
2026-01-17,47.83928129211721
2026-01-18,41.31574293410122
2026-01-19,48.56411888745232
2026-01-20,52.18830686412786
2026-01-21,50.01379407812253
2026-01-22,52.18830686412786
2026-01-23,52.18830686412786
2026-01-24,51.46346926879275
2026-01-25,50.73863167345764
2026-01-26,50.73863167345764
2026-01-27,54.36281965013319
2026-01-28,48.56411888745232
2026-01-29,57.98700762680873
2026-01-30,51.46346926879275
2026-01-31,48.56411888745232
2026-02-01,54.36281965013319
2026-02-02,55.8124948408034
2026-02-03,49.28895648278743
2026-02-04,50.73863167345764
2026-02-05,55.08765724546829
2026-02-06,47.1144436967821
2026-02-07,44.939930910776766
2026-02-08,45.664768506111876
2026-02-09,45.664768506111876
2026-02-10,52.91314445946297
2026-02-11,57.98700762680873
2026-02-12,46.38960610144699
2026-02-13,51.46346926879275
2026-02-14,43.490255720106546
2026-02-15,50.01379407812253
2026-02-16,55.08765724546829
2026-02-17,60.88635800814917
2026-02-18,52.18830686412786
2026-02-19,50.01379407812253
2026-02-20,50.01379407812253
2026-02-21,48.56411888745232
2026-02-22,46.38960610144699
2026-02-23,49.28895648278743
2026-02-24,57.98700762680873
2026-02-25,51.46346926879275
2026-02-26,60.16152041281406
2026-02-27,57.26217003147362
2026-02-28,45.664768506111876
2026-03-01,47.1144436967821
2026-03-02,55.08765724546829
2026-03-03,53.63798205479808
2026-03-04,57.98700762680873
2026-03-05,52.91314445946297
2026-03-06,53.63798205479808
2026-03-07,44.215093315441656
2026-03-08,45.664768506111876
2026-03-09,44.939930910776766
2026-03-10,49.28895648278743
2026-03-11,50.73863167345764
2026-03-12,52.91314445946297
2026-03-13,46.38960610144699
2026-03-14,43.490255720106546
2026-03-15,44.939930910776766
2026-03-16,50.01379407812253
2026-03-17,52.18830686412786
2026-03-18,69.58440915217048
2026-03-19,72.48375953351092
2026-03-20,70.30924674750558
2026-03-21,56.53733243613851
2026-03-22,55.08765724546829
2026-03-23,62.336033198819386
2026-03-24,60.16152041281406
2026-03-25,54.36281965013319
2026-03-26,52.18830686412786
2026-03-27,51.46346926879275
2026-03-28,43.490255720106546
2026-03-29,47.83928129211721
2026-03-30,53.63798205479808
2026-03-31,51.46346926879275
2026-04-01,60.16152041281406
2026-04-02,60.16152041281406
2026-04-03,65.23538358015982
2026-04-04,51.46346926879275
2026-04-05,47.83928129211721
2026-04-06,52.18830686412786
2026-04-07,61.611195603484276
2026-04-08,52.91314445946297
2026-04-09,51.46346926879275
2026-04-10,53.63798205479808
2026-04-11,46.38960610144699
2026-04-12,47.83928129211721
2026-04-13,48.56411888745232
2026-04-14,62.336033198819386
2026-04-15,57.98700762680873
2026-04-16,53.63798205479808
2026-04-17,53.63798205479808
2026-04-18,48.56411888745232
2026-04-19,44.939930910776766
2026-04-20,51.46346926879275
2026-04-21,52.91314445946297
2026-04-22,51.46346926879275
2026-04-23,52.18830686412786
2026-04-24,49.28895648278743
2026-04-25,43.490255720106546
2026-04-26,49.28895648278743
2026-04-27,47.83928129211721
2026-04-28,51.46346926879275
2026-04-29,53.63798205479808
2026-04-30,55.8124948408034
2026-05-01,51.46346926879275
2026-05-02,47.83928129211721
2026-05-03,49.28895648278743
2026-05-04,51.46346926879275
2026-05-05,65.96022117549494
2026-05-06,52.91314445946297
2026-05-07,51.46346926879275
2026-05-08,50.73863167345764
2026-05-09,44.939930910776766
2026-05-10,44.939930910776766
2026-05-11,48.56411888745232
2026-05-12,48.56411888745232
2026-05-13,50.01379407812253
2026-05-14,52.18830686412786
2026-05-15,51.46346926879275
2026-05-16,48.56411888745232
2026-05-17,47.83928129211721
2026-05-18,52.91314445946297
2026-05-19,53.63798205479808
2026-05-20,52.91314445946297
2026-05-21,51.46346926879275
2026-05-22,57.98700762680873
2026-05-23,70.30924674750558
2026-05-24,60.16152041281406
2026-05-25,52.18830686412786
2026-05-26,55.8124948408034
2026-05-27,55.8124948408034
2026-05-28,57.98700762680873
2026-05-29,51.46346926879275
2026-05-30,55.08765724546829
2026-05-31,49.28895648278743
