Time,google_calendar
2024-09-25,57.62258527863484
2024-09-26,56.065218108942005
2024-09-27,47.49969867563142
2024-09-28,21.80314037569967
2024-09-29,28.032609054471003
2024-09-30,59.179952448327676
2024-10-01,56.843901693788425
2024-10-02,54.507850939249174
2024-10-03,54.507850939249174
2024-10-04,45.16364792109217
2024-10-05,21.80314037569967
2024-10-06,24.917874715085336
2024-10-07,58.401268863481256
2024-10-08,55.286534524095586
2024-10-09,49.83574943017067
2024-10-10,49.05706584532425
2024-10-11,43.60628075139934
2024-10-12,21.024456790853254
2024-10-13,23.3605075453925
2024-10-14,51.393116599863504
2024-10-15,52.95048376955634
2024-10-16,53.729167354402755
2024-10-17,51.393116599863504
2024-10-18,42.04891358170651
2024-10-19,21.024456790853254
2024-10-20,24.917874715085336
2024-10-21,59.179952448327676
2024-10-22,56.065218108942005
2024-10-23,52.95048376955634
2024-10-24,49.83574943017067
2024-10-25,44.38496433624576
2024-10-26,19.46708962116042
2024-10-27,22.581823960546085
2024-10-28,59.179952448327676
2024-10-29,52.95048376955634
2024-10-30,50.61443301501709
2024-10-31,43.60628075139934
2024-11-01,42.82759716655292
2024-11-02,20.245773206006834
2024-11-03,26.47524188477817
2024-11-04,58.401268863481256
2024-11-05,46.721015090785
2024-11-06,36.59812848778159
2024-11-07,47.49969867563142
2024-11-08,42.82759716655292
2024-11-09,21.024456790853254
2024-11-10,25.696558299931752
2024-11-11,50.61443301501709
2024-11-12,56.065218108942005
2024-11-13,54.507850939249174
2024-11-14,49.05706584532425
2024-11-15,43.60628075139934
2024-11-16,19.46708962116042
2024-11-17,22.581823960546085
2024-11-18,58.401268863481256
2024-11-19,57.62258527863484
2024-11-20,51.393116599863504
2024-11-21,49.05706584532425
2024-11-22,41.27022999686009
2024-11-23,20.245773206006834
2024-11-24,21.80314037569967
2024-11-25,46.721015090785
2024-11-26,42.04891358170651
2024-11-27,31.92602697870309
2024-11-28,16.352355281774752
2024-11-29,21.024456790853254
2024-11-30,19.46708962116042
2024-12-01,25.696558299931752
2024-12-02,61.516003202866926
2024-12-03,56.843901693788425
2024-12-04,53.729167354402755
2024-12-05,46.721015090785
2024-12-06,39.71286282716726
2024-12-07,20.245773206006834
2024-12-08,23.3605075453925
2024-12-09,52.95048376955634
2024-12-10,48.27838226047784
2024-12-11,48.27838226047784
2024-12-12,43.60628075139934
2024-12-13,37.376812072628006
2024-12-14,21.80314037569967
2024-12-15,20.245773206006834
2024-12-16,48.27838226047784
2024-12-17,44.38496433624576
2024-12-18,42.82759716655292
2024-12-19,41.27022999686009
2024-12-20,35.81944490293517
2024-12-21,17.909722451467584
2024-12-22,17.131038866621168
2024-12-23,29.589976224163838
2024-12-24,17.909722451467584
2024-12-25,14.016304527235501
2024-12-26,26.47524188477817
2024-12-27,29.589976224163838
2024-12-28,20.245773206006834
2024-12-29,23.3605075453925
2024-12-30,38.93417924232084
2024-12-31,30.368659809010254
2025-01-01,25.696558299931752
2025-01-02,52.17180018470992
2025-01-03,45.94233150593859
2025-01-04,28.81129263931742
2025-01-05,31.92602697870309
2025-01-06,69.30283905133109
2025-01-07,65.40942112709901
2025-01-08,62.29468678771334
2025-01-09,54.507850939249174
2025-01-10,48.27838226047784
2025-01-11,27.253925469624587
2025-01-12,33.483394148395924
2025-01-13,67.74547188163825
2025-01-14,64.63073754225259
2025-01-15,60.73731961802051
2025-01-16,59.179952448327676
2025-01-17,49.83574943017067
2025-01-18,25.696558299931752
2025-01-19,24.917874715085336
2025-01-20,41.27022999686009
2025-01-21,61.516003202866926
2025-01-22,60.73731961802051
2025-01-23,59.179952448327676
2025-01-24,50.61443301501709
2025-01-25,25.696558299931752
2025-01-26,31.14734339385667
2025-01-27,65.40942112709901
2025-01-28,63.07337037255976
2025-01-29,65.40942112709901
2025-01-30,55.286534524095586
2025-01-31,46.721015090785
2025-02-01,26.47524188477817
2025-02-02,30.368659809010254
2025-02-03,61.516003202866926
2025-02-04,61.516003202866926
2025-02-05,56.843901693788425
2025-02-06,53.729167354402755
2025-02-07,45.94233150593859
2025-02-08,22.581823960546085
2025-02-09,24.917874715085336
2025-02-10,55.286534524095586
2025-02-11,74.75362414525601
2025-02-12,77.86835848464167
2025-02-13,64.63073754225259
2025-02-14,44.38496433624576
2025-02-15,24.917874715085336
2025-02-16,26.47524188477817
2025-02-17,49.83574943017067
2025-02-18,57.62258527863484
2025-02-19,55.286534524095586
2025-02-20,52.17180018470992
2025-02-21,47.49969867563142
2025-02-22,24.13919113023892
2025-02-23,27.253925469624587
2025-02-24,59.179952448327676
2025-02-25,56.843901693788425
2025-02-26,54.507850939249174
2025-02-27,49.83574943017067
2025-02-28,45.16364792109217
2025-03-01,22.581823960546085
2025-03-02,28.81129263931742
2025-03-03,61.516003202866926
2025-03-04,58.401268863481256
2025-03-05,52.95048376955634
2025-03-06,51.393116599863504
2025-03-07,45.16364792109217
2025-03-08,25.696558299931752
2025-03-09,28.032609054471003
2025-03-10,56.065218108942005
2025-03-11,51.393116599863504
2025-03-12,52.17180018470992
2025-03-13,48.27838226047784
2025-03-14,41.27022999686009
2025-03-15,21.024456790853254
2025-03-16,22.581823960546085
2025-03-17,52.95048376955634
2025-03-18,49.05706584532425
2025-03-19,49.05706584532425
2025-03-20,45.16364792109217
2025-03-21,38.93417924232084
2025-03-22,21.80314037569967
2025-03-23,23.3605075453925
2025-03-24,55.286534524095586
2025-03-25,52.95048376955634
2025-03-26,47.49969867563142
2025-03-27,46.721015090785
2025-03-28,41.27022999686009
2025-03-29,21.80314037569967
2025-03-30,25.696558299931752
2025-03-31,56.065218108942005
2025-04-01,54.507850939249174
2025-04-02,49.83574943017067
2025-04-03,48.27838226047784
2025-04-04,40.49154641201367
2025-04-05,22.581823960546085
2025-04-06,24.917874715085336
2025-04-07,56.065218108942005
2025-04-08,50.61443301501709
2025-04-09,48.27838226047784
2025-04-10,48.27838226047784
2025-04-11,39.71286282716726
2025-04-12,20.245773206006834
2025-04-13,21.80314037569967
2025-04-14,53.729167354402755
2025-04-15,48.134181596617395
2025-04-16,48.134181596617395
2025-04-17,46.0432719706409
2025-04-18,37.146091010451286
2025-04-19,17.332919796025795
2025-04-20,19.423829422002285
2025-04-21,50.686533346947314
2025-04-22,53.62822688970044
2025-04-23,49.83574943017067
2025-04-24,44.34170413708762
2025-04-25,38.84765884400457
2025-04-26,20.274613338778924
2025-04-27,24.917874715085336
2025-04-28,52.38810118050059
2025-04-29,51.53731726372395
2025-04-30,48.134181596617395
2025-05-01,49.83574943017067
2025-05-02,42.25079451111113
2025-05-03,19.423829422002285
2025-05-04,26.619442548638617
2025-05-05,52.38810118050059
2025-05-06,51.075875139370524
2025-05-07,46.89405588741754
2025-05-08,45.19248805386426
2025-05-09,41.40001059433449
2025-05-10,19.423829422002285
2025-05-11,22.365522964755414
2025-05-12,56.18057864003036
2025-05-13,51.53731726372395
2025-05-14,48.98496551339403
2025-05-15,48.91286518146381
2025-05-16,39.68402269439516
2025-05-17,21.226337720257877
2025-05-18,22.149221968964742
2025-05-19,53.527286424998124
2025-05-20,49.83574943017067
2025-05-21,48.91286518146381
2025-05-22,47.06709668405008
2025-05-23,38.761138445688296
2025-05-24,18.457684974137287
2025-05-25,19.380569222844148
2025-05-26,27.686527461205927
2025-05-27,56.29593917111872
2025-05-28,51.681517927584395
2025-05-29,49.83574943017067
2025-05-30,42.452675440515755
2025-05-31,21.226337720257877
2025-06-01,25.840758963792197
2025-06-02,56.29593917111872
2025-06-03,55.37305492241185
2025-06-04,48.91286518146381
2025-06-05,45.22132818663635
2025-06-06,38.761138445688296
2025-06-07,19.380569222844148
2025-06-08,22.149221968964742
2025-06-09,49.83574943017067
2025-06-10,47.98998093275694
2025-06-11,47.98998093275694
2025-06-12,46.14421243534321
2025-06-13,36.915369948274574
2025-06-14,19.380569222844148
2025-06-15,22.149221968964742
2025-06-16,49.83574943017067
2025-06-17,46.14421243534321
2025-06-18,47.06709668405008
2025-06-19,35.069601450860844
2025-06-20,36.915369948274574
2025-06-21,18.457684974137287
2025-06-22,20.303453471551013
2025-06-23,47.98998093275694
2025-06-24,47.06709668405008
2025-06-25,43.37555968922262
2025-06-26,44.298443937929484
2025-06-27,36.915369948274574
2025-06-28,19.380569222844148
2025-06-29,21.226337720257877
2025-06-30,47.98998093275694
2025-07-01,48.91286518146381
2025-07-02,44.298443937929484
2025-07-03,37.83825419698143
2025-07-04,20.303453471551013
2025-07-05,18.457684974137287
2025-07-06,22.149221968964742
2025-07-07,54.45017067370499
2025-07-08,49.83574943017067
2025-07-09,48.91286518146381
2025-07-10,47.06709668405008
2025-07-11,38.761138445688296
2025-07-12,19.380569222844148
2025-07-13,24.917874715085336
2025-07-14,56.29593917111872
2025-07-15,50.75863367887754
2025-07-16,47.98998093275694
2025-07-17,49.83574943017067
2025-07-18,37.83825419698143
2025-07-19,27.686527461205927
2025-07-20,30.45518020732652
2025-07-21,56.29593917111872
2025-07-22,54.45017067370499
2025-07-23,50.75863367887754
2025-07-24,47.06709668405008
2025-07-25,40.606906943102025
2025-07-26,23.072106217671607
2025-07-27,26.763643212499062
2025-07-28,53.527286424998124
2025-07-29,56.29593917111872
2025-07-30,59.06459191723931
2025-07-31,58.14170766853245
2025-08-01,51.681517927584395
2025-08-02,27.686527461205927
2025-08-03,28.60941170991279
2025-08-04,61.833244663359906
2025-08-05,59.98747616594618
2025-08-06,59.98747616594618
2025-08-07,59.06459191723931
2025-08-08,49.83574943017067
2025-08-09,30.45518020732652
2025-08-10,36.915369948274574
2025-08-11,75.67650839396286
2025-08-12,64.6018974094805
2025-08-13,62.75612891206677
2025-08-14,64.6018974094805
2025-08-15,54.45017067370499
2025-08-16,33.223832953447115
2025-08-17,35.99248569956771
2025-08-18,76.59939264266973
2025-08-19,73.83073989654915
2025-08-20,76.59939264266973
2025-08-21,70.13920290172169
2025-08-22,60.91036041465304
2025-08-23,35.069601450860844
2025-08-24,48.91286518146381
2025-08-25,92.28842487068643
2025-08-26,82.13669813491092
2025-08-27,79.36804538879032
2025-08-28,71.06208715042855
2025-08-29,56.29593917111872
2025-08-30,28.60941170991279
2025-08-31,32.30094870474025
2025-09-01,46.14421243534321
2025-09-02,79.36804538879032
2025-09-03,80.29092963749719
2025-09-04,77.52227689137659
2025-09-05,69.21631865301482
2025-09-06,30.45518020732652
2025-09-07,35.99248569956771
2025-09-08,74.753624145256
2025-09-09,71.98497139913542
2025-09-10,65.52478165818736
2025-09-11,59.06459191723931
2025-09-12,50.75863367887754
2025-09-13,26.763643212499062
2025-09-14,29.532295958619656
2025-09-15,71.06208715042855
2025-09-16,70.13920290172169
2025-09-17,62.75612891206677
2025-09-18,57.21882341982558
2025-09-19,50.75863367887754
2025-09-20,25.840758963792197
2025-09-21,30.45518020732652
2025-09-22,65.52478165818736
2025-09-23,63.679013160773636
2025-09-24,65.52478165818736
2025-09-25,59.06459191723931
2025-09-26,52.60440217629126
2025-09-27,27.686527461205927
2025-09-28,31.378064456033385
2025-09-29,70.13920290172169
2025-09-30,64.6018974094805
2025-10-01,65.52478165818736
2025-10-02,57.21882341982558
2025-10-03,47.98998093275694
2025-10-04,22.149221968964742
2025-10-05,26.763643212499062
2025-10-06,63.679013160773636
2025-10-07,59.98747616594618
2025-10-08,60.91036041465304
2025-10-09,58.14170766853245
2025-10-10,47.06709668405008
2025-10-11,22.149221968964742
2025-10-12,23.99499046637847
2025-10-13,57.21882341982558
2025-10-14,60.91036041465304
2025-10-15,59.06459191723931
2025-10-16,54.45017067370499
2025-10-17,46.14421243534321
2025-10-18,22.149221968964742
2025-10-19,26.763643212499062
2025-10-20,59.98747616594618
2025-10-21,60.91036041465304
2025-10-22,56.29593917111872
2025-10-23,54.45017067370499
2025-10-24,47.06709668405008
2025-10-25,20.303453471551013
2025-10-26,24.917874715085336
2025-10-27,59.98747616594618
2025-10-28,59.06459191723931
2025-10-29,56.29593917111872
2025-10-30,55.37305492241185
2025-10-31,43.37555968922262
2025-11-01,26.763643212499062
2025-11-02,32.30094870474025
2025-11-03,72.90785564784228
2025-11-04,59.98747616594618
2025-11-05,61.833244663359906
2025-11-06,59.06459191723931
2025-11-07,53.527286424998124
2025-11-08,27.686527461205927
2025-11-09,28.60941170991279
2025-11-10,64.6018974094805
2025-11-11,58.14170766853245
2025-11-12,59.98747616594618
2025-11-13,60.91036041465304
2025-11-14,47.98998093275694
2025-11-15,24.917874715085336
2025-11-16,29.532295958619656
2025-11-17,68.29343440430796
2025-11-18,43.37555968922262
2025-11-19,45.22132818663635
2025-11-20,43.37555968922262
2025-11-21,37.83825419698143
2025-11-22,22.149221968964742
2025-11-23,23.99499046637847
2025-11-24,40.606906943102025
2025-11-25,37.83825419698143
2025-11-26,32.30094870474025
2025-11-27,20.303453471551013
2025-11-28,23.99499046637847
2025-11-29,26.763643212499062
2025-11-30,30.45518020732652
2025-12-01,59.98747616594618
2025-12-02,53.527286424998124
2025-12-03,49.83574943017067
2025-12-04,48.91286518146381
2025-12-05,39.68402269439516
2025-12-06,27.686527461205927
2025-12-07,29.532295958619656
2025-12-08,49.83574943017067
2025-12-09,45.22132818663635
2025-12-10,43.37555968922262
2025-12-11,38.60140847956596
2025-12-12,36.205458987730836
2025-12-13,25.27283019535721
2025-12-14,24.93562248909893
2025-12-15,44.067722875752764
2025-12-16,41.33456567765936
2025-12-17,38.60140847956596
2025-12-18,39.73726601643594
2025-12-19,35.069601450860844
2025-12-20,21.403815460393815
2025-12-21,20.267957923523827
2025-12-22,31.20058671589745
2025-12-23,28.467429517804042
2025-12-24,20.605165629782103
2025-12-25,18.33345055604213
2025-12-26,29.266079348415754
2025-12-27,23.001115121617232
2025-12-28,26.071480025968917
2025-12-29,37.004108818342544
2025-12-30,35.069601450860844
2025-12-31,30.401936885285743
2026-01-01,29.266079348415754
2026-01-02,38.13996635521252
2026-01-03,31.537794422155727
2026-01-04,35.40680915711912
2026-01-05,61.602523601183194
2026-01-06,58.869366403089785
2026-01-07,56.934859035608085
2026-01-08,51.00710251506784
2026-01-09,49.07259514758615
2026-01-10,34.39518603834429
2026-01-11,37.09284768841051
2026-01-12,66.76712583913891
2026-01-13,60.02297171397337
2026-01-14,55.97647923887404
2026-01-15,53.27881758880782
2026-01-16,42.48817098854295
2026-01-17,30.34869356324496
2026-01-18,29.674278150728405
2026-01-19,46.534663463642275
2026-01-20,67.44154125165547
2026-01-21,61.371802539006474
2026-01-22,52.604402176291266
2026-01-23,42.48817098854295
2026-01-24,30.34869356324496
2026-01-25,33.72077062582773
2026-01-26,52.604402176291266
2026-01-27,55.30206382635748
2026-01-28,50.5811559387416
2026-01-29,55.30206382635748
2026-01-30,49.90674052622504
2026-01-31,35.069601450860844
2026-02-01,45.18583263860916
2026-02-02,60.69738712648992
2026-02-03,56.650894651390594
2026-02-04,57.325310063907146
2026-02-05,59.34855630145681
2026-02-06,51.255571351258155
2026-02-07,33.04635521331118
2026-02-08,38.44167851344362
2026-02-09,60.02297171397337
2026-02-10,65.41829501410581
2026-02-11,51.92998676377471
2026-02-12,49.90674052622504
2026-02-13,51.92998676377471
2026-02-14,37.76726310092706
2026-02-15,46.534663463642275
2026-02-16,60.02297171397337
2026-02-17,66.76712583913891
2026-02-18,58.67414088894026
2026-02-19,54.62764841384093
2026-02-20,44.51141722609261
2026-02-21,37.09284768841051
2026-02-22,37.76726310092706
2026-02-23,57.999725476423706
2026-02-24,55.30206382635748
2026-02-25,52.604402176291266
2026-02-26,58.67414088894026
2026-02-27,54.62764841384093
2026-02-28,26.97661650066219
2026-03-01,29.674278150728405
2026-03-02,55.30206382635748
2026-03-03,55.30206382635748
2026-03-04,50.5811559387416
2026-03-05,51.92998676377471
2026-03-06,45.18583263860916
2026-03-07,31.69752438827807
2026-03-08,29.674278150728405
2026-03-09,55.97647923887404
2026-03-10,48.55790970119194
2026-03-11,46.534663463642275
2026-03-12,43.83700181357605
2026-03-13,39.11609392596017
2026-03-14,29.674278150728405
2026-03-15,33.72077062582773
2026-03-16,49.90674052622504
2026-03-17,48.55790970119194
2026-03-18,49.23232511370849
2026-03-19,49.90674052622504
2026-03-20,45.860248051125716
2026-03-21,29.674278150728405
2026-03-22,32.37193980079462
2026-03-23,57.325310063907146
2026-03-24,47.20907887615883
2026-03-25,46.534663463642275
2026-03-26,45.18583263860916
2026-03-27,44.51141722609261
2026-03-28,28.999862738211853
2026-03-29,35.069601450860844
2026-03-30,53.95323300132438
2026-03-31,49.90674052622504
2026-04-01,47.88349428867538
2026-04-02,44.51141722609261
2026-04-03,32.37193980079462
2026-04-04,22.930124025562858
2026-04-05,26.97661650066219
2026-04-06,48.55790970119194
2026-04-07,50.5811559387416
2026-04-08,53.95323300132438
2026-04-09,50.5811559387416
2026-04-10,41.81375557602639
2026-04-11,26.97661650066219
2026-04-12,26.97661650066219
2026-04-13,47.20907887615883
2026-04-14,45.860248051125716
2026-04-15,43.83700181357605
2026-04-16,43.83700181357605
2026-04-17,44.51141722609261
2026-04-18,31.69752438827807
2026-04-19,33.04635521331118
2026-04-20,51.92998676377471
2026-04-21,51.255571351258155
2026-04-22,50.5811559387416
2026-04-23,47.20907887615883
2026-04-24,41.81375557602639
2026-04-25,28.325447325695297
2026-04-26,35.069601450860844
2026-04-27,49.90674052622504
2026-04-28,50.5811559387416
2026-04-29,44.51141722609261
2026-04-30,43.1625864010595
2026-05-01,43.83700181357605
2026-05-02,31.69752438827807
2026-05-03,37.76726310092706
2026-05-04,53.27881758880782
2026-05-05,49.23232511370849
2026-05-06,49.90674052622504
2026-05-07,43.1625864010595
2026-05-08,41.81375557602639
2026-05-09,24.27895485059597
2026-05-10,28.325447325695297
2026-05-11,49.23232511370849
2026-05-12,47.20907887615883
2026-05-13,49.23232511370849
2026-05-14,46.534663463642275
2026-05-15,40.46492475099328
2026-05-16,31.69752438827807
2026-05-17,33.72077062582773
2026-05-18,49.23232511370849
2026-05-19,49.90674052622504
2026-05-20,48.55790970119194
2026-05-21,46.534663463642275
2026-05-22,45.860248051125716
2026-05-23,34.39518603834429
2026-05-24,35.7440168633774
2026-05-25,45.18583263860916
2026-05-26,58.67414088894026
2026-05-27,56.650894651390594
2026-05-28,57.325310063907146
2026-05-29,50.5811559387416
2026-05-30,43.1625864010595
2026-05-31,51.255571351258155
