Time,carhartt
2024-09-19,6.498461538461537
2024-09-20,6.034285714285713
2024-09-21,6.962637362637361
2024-09-22,7.89098901098901
2024-09-23,6.962637362637361
2024-09-24,6.962637362637361
2024-09-25,6.498461538461537
2024-09-26,6.498461538461537
2024-09-27,6.962637362637361
2024-09-28,7.89098901098901
2024-09-29,7.89098901098901
2024-09-30,6.962637362637361
2024-10-01,6.962637362637361
2024-10-02,7.4268131868131855
2024-10-03,6.962637362637361
2024-10-04,7.4268131868131855
2024-10-05,7.89098901098901
2024-10-06,8.355164835164834
2024-10-07,7.4268131868131855
2024-10-08,7.89098901098901
2024-10-09,7.89098901098901
2024-10-10,8.819340659340657
2024-10-11,9.283516483516483
2024-10-12,9.747692307692306
2024-10-13,10.676043956043953
2024-10-14,10.676043956043953
2024-10-15,11.604395604395602
2024-10-16,12.068571428571426
2024-10-17,12.996923076923075
2024-10-18,12.068571428571426
2024-10-19,12.996923076923075
2024-10-20,12.996923076923075
2024-10-21,12.068571428571426
2024-10-22,11.604395604395602
2024-10-23,10.676043956043953
2024-10-24,10.21186813186813
2024-10-25,9.747692307692306
2024-10-26,10.676043956043953
2024-10-27,12.532747252747251
2024-10-28,9.747692307692306
2024-10-29,9.283516483516483
2024-10-30,9.283516483516483
2024-10-31,8.355164835164834
2024-11-01,9.747692307692306
2024-11-02,12.996923076923075
2024-11-03,16.24615384615384
2024-11-04,12.532747252747251
2024-11-05,10.21186813186813
2024-11-06,6.962637362637361
2024-11-07,10.676043956043953
2024-11-08,12.068571428571426
2024-11-09,14.389450549450547
2024-11-10,15.78197802197802
2024-11-11,14.389450549450547
2024-11-12,13.461098901098898
2024-11-13,14.389450549450547
2024-11-14,14.389450549450547
2024-11-15,15.317802197802195
2024-11-16,15.78197802197802
2024-11-17,18.10285714285714
2024-11-18,15.78197802197802
2024-11-19,13.925274725274722
2024-11-20,17.174505494505492
2024-11-21,19.031208791208787
2024-11-22,19.495384615384612
2024-11-23,21.352087912087907
2024-11-24,23.67296703296703
2024-11-25,19.495384615384612
2024-11-26,19.495384615384612
2024-11-27,19.959560439560438
2024-11-28,22.74461538461538
2024-11-29,46.41758241758241
2024-11-30,39.919120879120875
2024-12-01,35.27736263736263
2024-12-02,34.81318681318681
2024-12-03,29.243076923076917
2024-12-04,22.74461538461538
2024-12-05,23.67296703296703
2024-12-06,25.529670329670324
2024-12-07,28.31472527472527
2024-12-08,27.386373626373622
2024-12-09,20.42373626373626
2024-12-10,21.352087912087907
2024-12-11,20.887912087912085
2024-12-12,22.74461538461538
2024-12-13,23.208791208791204
2024-12-14,26.458021978021975
2024-12-15,29.707252747252742
2024-12-16,21.352087912087907
2024-12-17,19.031208791208787
2024-12-18,19.031208791208787
2024-12-19,17.638681318681314
2024-12-20,19.031208791208787
2024-12-21,22.280439560439557
2024-12-22,23.208791208791204
2024-12-23,20.887912087912085
2024-12-24,18.10285714285714
2024-12-25,19.495384615384612
2024-12-26,20.42373626373626
2024-12-27,17.638681318681314
2024-12-28,16.24615384615384
2024-12-29,15.78197802197802
2024-12-30,12.996923076923075
2024-12-31,12.532747252747251
2025-01-01,12.068571428571426
2025-01-02,13.461098901098898
2025-01-03,14.853626373626371
2025-01-04,18.10285714285714
2025-01-05,17.174505494505492
2025-01-06,15.317802197802195
2025-01-07,15.317802197802195
2025-01-08,13.925274725274722
2025-01-09,14.853626373626371
2025-01-10,14.853626373626371
2025-01-11,17.174505494505492
2025-01-12,16.24615384615384
2025-01-13,12.532747252747251
2025-01-14,12.068571428571426
2025-01-15,12.532747252747251
2025-01-16,12.996923076923075
2025-01-17,12.068571428571426
2025-01-18,14.389450549450547
2025-01-19,14.389450549450547
2025-01-20,14.389450549450547
2025-01-21,13.925274725274722
2025-01-22,13.925274725274722
2025-01-23,13.461098901098898
2025-01-24,12.532747252747251
2025-01-25,13.461098901098898
2025-01-26,13.925274725274722
2025-01-27,10.676043956043953
2025-01-28,9.747692307692306
2025-01-29,9.283516483516483
2025-01-30,9.747692307692306
2025-01-31,9.283516483516483
2025-02-01,10.21186813186813
2025-02-02,11.140219780219779
2025-02-03,8.355164835164834
2025-02-04,7.89098901098901
2025-02-05,8.355164835164834
2025-02-06,8.819340659340657
2025-02-07,8.819340659340657
2025-02-08,10.21186813186813
2025-02-09,9.747692307692306
2025-02-10,7.4268131868131855
2025-02-11,8.355164835164834
2025-02-12,8.819340659340657
2025-02-13,9.283516483516483
2025-02-14,9.747692307692306
2025-02-15,10.676043956043953
2025-02-16,11.604395604395602
2025-02-17,10.21186813186813
2025-02-18,9.747692307692306
2025-02-19,10.21186813186813
2025-02-20,9.747692307692306
2025-02-21,9.747692307692306
2025-02-22,10.21186813186813
2025-02-23,10.21186813186813
2025-02-24,8.355164835164834
2025-02-25,6.962637362637361
2025-02-26,6.962637362637361
2025-02-27,6.962637362637361
2025-02-28,6.962637362637361
2025-03-01,7.89098901098901
2025-03-02,8.355164835164834
2025-03-03,6.962637362637361
2025-03-04,6.498461538461537
2025-03-05,6.498461538461537
2025-03-06,6.962637362637361
2025-03-07,6.962637362637361
2025-03-08,7.89098901098901
2025-03-09,8.355164835164834
2025-03-10,6.498461538461537
2025-03-11,6.034285714285713
2025-03-12,6.034285714285713
2025-03-13,6.498461538461537
2025-03-14,6.498461538461537
2025-03-15,6.962637362637361
2025-03-16,7.89098901098901
2025-03-17,6.498461538461537
2025-03-18,5.570109890109889
2025-03-19,5.570109890109889
2025-03-20,5.570109890109889
2025-03-21,5.570109890109889
2025-03-22,6.498461538461537
2025-03-23,7.89098901098901
2025-03-24,5.570109890109889
2025-03-25,5.570109890109889
2025-03-26,5.570109890109889
2025-03-27,5.570109890109889
2025-03-28,5.570109890109889
2025-03-29,6.498461538461537
2025-03-30,6.962637362637361
2025-03-31,5.570109890109889
2025-04-01,5.105934065934065
2025-04-02,5.570109890109889
2025-04-03,5.570109890109889
2025-04-04,5.105934065934065
2025-04-05,6.498461538461537
2025-04-06,6.498461538461537
2025-04-07,5.105934065934065
2025-04-08,5.570109890109889
2025-04-09,5.105934065934065
2025-04-10,5.105934065934065
2025-04-11,5.570109890109889
2025-04-12,6.498461538461537
2025-04-13,6.498461538461537
2025-04-14,5.105934065934065
2025-04-15,5.131721611721611
2025-04-16,5.131721611721611
2025-04-17,4.641758241758241
2025-04-18,5.131721611721611
2025-04-19,5.853772893772893
2025-04-20,5.853772893772893
2025-04-21,4.641758241758241
2025-04-22,4.641758241758241
2025-04-23,4.641758241758241
2025-04-24,4.641758241758241
2025-04-25,4.641758241758241
2025-04-26,5.363809523809524
2025-04-27,6.11164835164835
2025-04-28,4.641758241758241
2025-04-29,5.131721611721611
2025-04-30,4.641758241758241
2025-05-01,4.641758241758241
2025-05-02,4.151794871794872
2025-05-03,5.131721611721611
2025-05-04,5.6216849816849805
2025-05-05,5.131721611721611
2025-05-06,4.641758241758241
2025-05-07,4.151794871794872
2025-05-08,4.151794871794872
2025-05-09,4.641758241758241
2025-05-10,4.641758241758241
2025-05-11,5.6216849816849805
2025-05-12,4.641758241758241
2025-05-13,4.383882783882783
2025-05-14,4.151794871794872
2025-05-15,3.61025641025641
2025-05-16,4.126007326007326
2025-05-17,4.641758241758241
2025-05-18,5.673260073260073
2025-05-19,4.641758241758241
2025-05-20,4.126007326007326
2025-05-21,4.126007326007326
2025-05-22,4.641758241758241
2025-05-23,5.157509157509157
2025-05-24,4.641758241758241
2025-05-25,5.157509157509157
2025-05-26,4.641758241758241
2025-05-27,4.126007326007326
2025-05-28,4.641758241758241
2025-05-29,4.641758241758241
2025-05-30,5.157509157509157
2025-05-31,5.673260073260073
2025-06-01,5.157509157509157
2025-06-02,4.641758241758241
2025-06-03,4.641758241758241
2025-06-04,4.641758241758241
2025-06-05,4.641758241758241
2025-06-06,4.641758241758241
2025-06-07,4.641758241758241
2025-06-08,5.673260073260073
2025-06-09,4.641758241758241
2025-06-10,4.641758241758241
2025-06-11,4.641758241758241
2025-06-12,4.641758241758241
2025-06-13,4.641758241758241
2025-06-14,5.157509157509157
2025-06-15,5.157509157509157
2025-06-16,4.641758241758241
2025-06-17,4.126007326007326
2025-06-18,4.126007326007326
2025-06-19,4.126007326007326
2025-06-20,4.126007326007326
2025-06-21,4.126007326007326
2025-06-22,4.126007326007326
2025-06-23,3.61025641025641
2025-06-24,4.126007326007326
2025-06-25,4.126007326007326
2025-06-26,4.126007326007326
2025-06-27,4.126007326007326
2025-06-28,4.126007326007326
2025-06-29,4.641758241758241
2025-06-30,4.126007326007326
2025-07-01,3.61025641025641
2025-07-02,4.126007326007326
2025-07-03,4.126007326007326
2025-07-04,4.126007326007326
2025-07-05,4.126007326007326
2025-07-06,4.641758241758241
2025-07-07,4.126007326007326
2025-07-08,4.126007326007326
2025-07-09,4.641758241758241
2025-07-10,4.641758241758241
2025-07-11,5.157509157509157
2025-07-12,5.157509157509157
2025-07-13,5.673260073260073
2025-07-14,5.157509157509157
2025-07-15,4.641758241758241
2025-07-16,4.641758241758241
2025-07-17,5.157509157509157
2025-07-18,5.157509157509157
2025-07-19,5.673260073260073
2025-07-20,6.189010989010988
2025-07-21,5.157509157509157
2025-07-22,5.157509157509157
2025-07-23,5.157509157509157
2025-07-24,5.157509157509157
2025-07-25,5.157509157509157
2025-07-26,5.673260073260073
2025-07-27,6.189010989010988
2025-07-28,5.157509157509157
2025-07-29,5.157509157509157
2025-07-30,5.673260073260073
2025-07-31,5.157509157509157
2025-08-01,5.673260073260073
2025-08-02,6.189010989010988
2025-08-03,6.189010989010988
2025-08-04,5.673260073260073
2025-08-05,5.673260073260073
2025-08-06,5.673260073260073
2025-08-07,5.157509157509157
2025-08-08,5.157509157509157
2025-08-09,6.189010989010988
2025-08-10,6.189010989010988
2025-08-11,5.673260073260073
2025-08-12,5.157509157509157
2025-08-13,5.673260073260073
2025-08-14,5.673260073260073
2025-08-15,5.673260073260073
2025-08-16,5.673260073260073
2025-08-17,6.704761904761904
2025-08-18,5.673260073260073
2025-08-19,5.673260073260073
2025-08-20,5.673260073260073
2025-08-21,5.673260073260073
2025-08-22,5.673260073260073
2025-08-23,6.189010989010988
2025-08-24,6.704761904761904
2025-08-25,6.189010989010988
2025-08-26,6.189010989010988
2025-08-27,6.704761904761904
2025-08-28,6.704761904761904
2025-08-29,6.704761904761904
2025-08-30,7.736263736263735
2025-08-31,7.736263736263735
2025-09-01,7.736263736263735
2025-09-02,6.704761904761904
2025-09-03,7.22051282051282
2025-09-04,7.22051282051282
2025-09-05,6.704761904761904
2025-09-06,8.252014652014651
2025-09-07,8.767765567765567
2025-09-08,7.736263736263735
2025-09-09,7.736263736263735
2025-09-10,6.704761904761904
2025-09-11,6.704761904761904
2025-09-12,6.704761904761904
2025-09-13,7.736263736263735
2025-09-14,7.736263736263735
2025-09-15,6.704761904761904
2025-09-16,6.189010989010988
2025-09-17,7.22051282051282
2025-09-18,7.736263736263735
2025-09-19,6.704761904761904
2025-09-20,7.736263736263735
2025-09-21,8.252014652014651
2025-09-22,6.704761904761904
2025-09-23,7.22051282051282
2025-09-24,7.22051282051282
2025-09-25,7.736263736263735
2025-09-26,7.736263736263735
2025-09-27,8.252014652014651
2025-09-28,8.252014652014651
2025-09-29,6.704761904761904
2025-09-30,7.22051282051282
2025-10-01,7.22051282051282
2025-10-02,7.736263736263735
2025-10-03,7.736263736263735
2025-10-04,8.767765567765567
2025-10-05,8.252014652014651
2025-10-06,7.736263736263735
2025-10-07,7.22051282051282
2025-10-08,8.767765567765567
2025-10-09,9.799267399267398
2025-10-10,9.799267399267398
2025-10-11,11.346520146520145
2025-10-12,11.862271062271061
2025-10-13,11.346520146520145
2025-10-14,10.315018315018314
2025-10-15,10.315018315018314
2025-10-16,10.83076923076923
2025-10-17,10.83076923076923
2025-10-18,12.378021978021977
2025-10-19,13.409523809523808
2025-10-20,13.409523809523808
2025-10-21,12.378021978021977
2025-10-22,12.893772893772892
2025-10-23,13.925274725274724
2025-10-24,13.409523809523808
2025-10-25,15.988278388278387
2025-10-26,15.988278388278387
2025-10-27,13.925274725274724
2025-10-28,13.925274725274724
2025-10-29,14.956776556776555
2025-10-30,14.956776556776555
2025-10-31,13.925274725274724
2025-11-01,15.47252747252747
2025-11-02,17.535531135531134
2025-11-03,15.47252747252747
2025-11-04,13.925274725274724
2025-11-05,16.504029304029302
2025-11-06,15.988278388278387
2025-11-07,14.44102564102564
2025-11-08,17.535531135531134
2025-11-09,22.69304029304029
2025-11-10,20.630036630036628
2025-11-11,23.724542124542122
2025-11-12,20.114285714285714
2025-11-13,18.05128205128205
2025-11-14,17.019780219780216
2025-11-15,19.598534798534796
2025-11-16,20.114285714285714
2025-11-17,18.567032967032965
2025-11-18,17.019780219780216
2025-11-19,19.08278388278388
2025-11-20,18.05128205128205
2025-11-21,18.05128205128205
2025-11-22,20.630036630036628
2025-11-23,23.208791208791204
2025-11-24,19.08278388278388
2025-11-25,19.08278388278388
2025-11-26,19.598534798534796
2025-11-27,23.724542124542122
2025-11-28,51.57509157509157
2025-11-29,43.83882783882783
2025-11-30,38.68131868131868
2025-12-01,35.58681318681318
2025-12-02,32.49230769230769
2025-12-03,26.819047619047616
2025-12-04,29.397802197802193
2025-12-05,29.397802197802193
2025-12-06,31.460805860805856
2025-12-07,33.008058608058604
2025-12-08,29.91355311355311
2025-12-09,24.756043956043953
2025-12-10,23.724542124542122
2025-12-11,23.83506017791732
2025-12-12,24.719204604918886
2025-12-13,30.502982731554155
2025-12-14,36.72883307169021
2025-12-15,28.808372579801148
2025-12-16,24.903401360544215
2025-12-17,22.14045002616431
2025-12-18,22.14045002616431
2025-12-19,18.493354264782834
2025-12-20,22.76671899529042
2025-12-21,23.208791208791204
2025-12-22,21.514181057038197
2025-12-23,18.05128205128205
2025-12-24,18.05128205128205
2025-12-25,20.18796441653584
2025-12-26,20.630036630036628
2025-12-27,17.609209837781265
2025-12-28,17.425013082155935
2025-12-29,15.914599686028255
2025-12-30,15.47252747252747
2025-12-31,15.47252747252747
2026-01-01,13.520041862899003
2026-01-02,13.96211407639979
2026-01-03,16.54086865515437
2026-01-04,14.404186289900574
2026-01-05,11.199162742019883
2026-01-06,10.49921507064364
2026-01-07,9.688749345892202
2026-01-08,9.430873888016745
2026-01-09,9.87294610151753
2026-01-10,11.78859236002093
2026-01-11,12.156985871271583
2026-01-12,10.315018315018314
2026-01-13,9.578231292517005
2026-01-14,8.841444270015698
2026-01-15,10.683411826268967
2026-01-16,11.420198848770276
2026-01-17,13.6305599162742
2026-01-18,13.6305599162742
2026-01-19,12.893772893772892
2026-01-20,12.156985871271583
2026-01-21,12.525379382522239
2026-01-22,11.78859236002093
2026-01-23,13.262166405023546
2026-01-24,15.104133961276817
2026-01-25,15.47252747252747
2026-01-26,14.735740450026162
2026-01-27,13.998953427524855
2026-01-28,12.893772893772892
2026-01-29,13.6305599162742
2026-01-30,12.525379382522239
2026-01-31,15.104133961276817
2026-02-01,16.209314495028778
2026-02-02,12.156985871271583
2026-02-03,12.156985871271583
2026-02-04,10.683411826268967
2026-02-05,10.315018315018314
2026-02-06,10.315018315018314
2026-02-07,12.156985871271583
2026-02-08,11.78859236002093
2026-02-09,9.209837781266351
2026-02-10,8.841444270015698
2026-02-11,8.841444270015698
2026-02-12,8.841444270015698
2026-02-13,8.473050758765043
2026-02-14,9.578231292517005
2026-02-15,9.94662480376766
2026-02-16,8.841444270015698
2026-02-17,8.104657247514389
2026-02-18,8.104657247514389
2026-02-19,7.736263736263735
2026-02-20,8.104657247514389
2026-02-21,9.578231292517005
2026-02-22,9.94662480376766
2026-02-23,9.209837781266351
2026-02-24,8.473050758765043
2026-02-25,8.104657247514389
2026-02-26,7.736263736263735
2026-02-27,7.367870225013081
2026-02-28,8.104657247514389
2026-03-01,8.104657247514389
2026-03-02,7.367870225013081
2026-03-03,6.999476713762427
2026-03-04,5.894296180010465
2026-03-05,6.631083202511773
2026-03-06,6.631083202511773
2026-03-07,7.736263736263735
2026-03-08,7.736263736263735
2026-03-09,6.262689691261119
2026-03-10,5.5259026687598105
2026-03-11,5.894296180010465
2026-03-12,6.262689691261119
2026-03-13,6.631083202511773
2026-03-14,7.367870225013081
2026-03-15,8.104657247514389
2026-03-16,6.631083202511773
2026-03-17,6.999476713762427
2026-03-18,6.262689691261119
2026-03-19,6.262689691261119
2026-03-20,6.999476713762427
2026-03-21,7.736263736263735
2026-03-22,7.736263736263735
2026-03-23,6.999476713762427
2026-03-24,7.736263736263735
2026-03-25,6.631083202511773
2026-03-26,6.631083202511773
2026-03-27,8.841444270015698
2026-03-28,9.94662480376766
2026-03-29,10.683411826268967
2026-03-30,8.473050758765043
2026-03-31,9.578231292517005
2026-04-01,11.051805337519621
2026-04-02,11.420198848770276
2026-04-03,11.051805337519621
2026-04-04,12.525379382522239
2026-04-05,11.420198848770276
2026-04-06,11.420198848770276
2026-04-07,12.893772893772892
2026-04-08,11.420198848770276
2026-04-09,12.525379382522239
2026-04-10,12.525379382522239
2026-04-11,13.6305599162742
2026-04-12,14.367346938775508
2026-04-13,11.420198848770276
2026-04-14,11.420198848770276
2026-04-15,13.262166405023546
2026-04-16,12.156985871271583
2026-04-17,12.156985871271583
2026-04-18,14.735740450026162
2026-04-19,12.156985871271583
2026-04-20,11.051805337519621
2026-04-21,10.315018315018314
2026-04-22,11.420198848770276
2026-04-23,9.94662480376766
2026-04-24,9.209837781266351
2026-04-25,9.94662480376766
2026-04-26,11.420198848770276
2026-04-27,9.578231292517005
2026-04-28,8.104657247514389
2026-04-29,8.104657247514389
2026-04-30,8.841444270015698
2026-05-01,8.104657247514389
2026-05-02,9.578231292517005
2026-05-03,8.841444270015698
2026-05-04,7.736263736263735
2026-05-05,6.999476713762427
2026-05-06,8.473050758765043
2026-05-07,10.683411826268967
2026-05-08,11.78859236002093
2026-05-09,11.051805337519621
2026-05-10,10.315018315018314
2026-05-11,8.104657247514389
2026-05-12,7.736263736263735
2026-05-13,12.156985871271583
2026-05-14,11.78859236002093
2026-05-15,9.94662480376766
2026-05-16,10.683411826268967
2026-05-17,10.683411826268967
2026-05-18,9.209837781266351
2026-05-19,9.578231292517005
2026-05-20,8.841444270015698
2026-05-21,7.736263736263735
2026-05-22,7.736263736263735
2026-05-23,8.104657247514389
2026-05-24,8.104657247514389
2026-05-25,7.367870225013081
2026-05-26,6.631083202511773
2026-05-27,6.262689691261119
2026-05-28,6.262689691261119
2026-05-29,6.631083202511773
2026-05-30,6.631083202511773
2026-05-31,8.104657247514389
