Time,legal
2024-09-16,51.708432614105895
2024-09-17,51.783704705120165
2024-09-18,53.15545121603781
2024-09-19,51.934248887148726
2024-09-20,50.05916394148189
2024-09-21,43.62101419543597
2024-09-22,41.07605131365085
2024-09-23,52.23533725120583
2024-09-24,52.964491958997854
2024-09-25,53.695528469065245
2024-09-26,51.14962468614244
2024-09-27,47.282783053736644
2024-09-28,40.77406572236484
2024-09-29,41.49098871536705
2024-09-30,49.464601770286656
2024-10-01,51.51657612983704
2024-10-02,50.928556592696786
2024-10-03,54.31275961538231
2024-10-04,50.410163739744725
2024-10-05,41.8466493454095
2024-10-06,40.57557925622346
2024-10-07,44.62966021502728
2024-10-08,50.02914245289373
2024-10-09,48.09572163669083
2024-10-10,51.50815169350671
2024-10-11,49.5709672727531
2024-10-12,40.24913023535781
2024-10-13,40.97734404201216
2024-10-14,49.77984732531772
2024-10-15,51.87039863151292
2024-10-16,51.26826557730748
2024-10-17,52.69082074965976
2024-10-18,51.41128255023461
2024-10-19,42.676524148841914
2024-10-20,43.41414696687305
2024-10-21,55.70152969459573
2024-10-22,55.77868358788535
2024-10-23,58.58051248025669
2024-10-24,57.29721067628083
2024-10-25,54.644044163662684
2024-10-26,43.09146155055811
2024-10-27,46.57540009383756
2024-10-28,56.92748020308198
2024-10-29,54.2583183711233
2024-10-30,55.708159676468235
2024-10-31,55.09567670974834
2024-11-01,53.10203822073402
2024-11-02,49.031021041452
2024-11-03,45.64023171080272
2024-11-04,58.16660332749573
2024-11-05,56.85883809394023
2024-11-06,65.96242974130288
2024-11-07,69.52822668356036
2024-11-08,67.53364729340836
2024-11-09,53.68163332154395
2024-11-10,46.7730330066588
2024-11-11,55.22462383951907
2024-11-12,59.498875664539646
2024-11-13,60.279779934903985
2024-11-14,63.8700403067411
2024-11-15,55.52194859902547
2024-11-16,45.74377450985613
2024-11-17,47.21431564023
2024-11-18,56.45057434800532
2024-11-19,57.23241951950734
2024-11-20,58.72366047491015
2024-11-21,57.384845503811256
2024-11-22,53.20468379255853
2024-11-23,44.751211157422915
2024-11-24,46.944320687625066
2024-11-25,55.55304201047763
2024-11-26,52.06063535695908
2024-11-27,49.98702027124208
2024-11-28,40.75734787143051
2024-11-29,40.094997144413654
2024-11-30,41.58153359412807
2024-12-01,43.07183364839319
2024-12-02,55.23222106357203
2024-12-03,54.472183028004316
2024-12-04,56.57797735013911
2024-12-05,53.67109549478019
2024-12-06,53.62892135335236
2024-12-07,44.29837769519095
2024-12-08,43.549586097337325
2024-12-09,54.21576424812313
2024-12-10,58.4498457678209
2024-12-11,52.70580997093039
2024-12-12,54.08755485818255
2024-12-13,50.489238237311845
2024-12-14,45.47543741604673
2024-12-15,42.59948326440154
2024-12-16,52.49775087321979
2024-12-17,51.74727230970905
2024-12-18,53.83113607830136
2024-12-19,50.957431214199005
2024-12-20,49.50258448180528
2024-12-21,40.27719501627058
2024-12-22,39.53908753424534
2024-12-23,45.15154000988103
2024-12-24,43.00075993688989
2024-12-25,34.51404027526613
2024-12-26,44.33976836082852
2024-12-27,48.52380323269858
2024-12-28,44.97159700645564
2024-12-29,42.829251761750065
2024-12-30,49.81051572126671
2024-12-31,47.667608154675435
2025-01-01,44.127210688032285
2025-01-02,49.69074115961169
2025-01-03,51.04943084954996
2025-01-04,44.71967680166009
2025-01-05,40.49459243213361
2025-01-06,48.135801131562594
2025-01-07,52.27934882766194
2025-01-08,52.23717468623413
2025-01-09,52.19500054480629
2025-01-10,51.45745538466675
2025-01-11,43.772947900038545
2025-01-12,43.04327524629886
2025-01-13,54.107356138258794
2025-01-14,56.835981955849434
2025-01-15,54.71219333337211
2025-01-16,56.74376116659393
2025-01-17,54.62334647543083
2025-01-18,47.6701986101994
2025-01-19,44.17984779138393
2025-01-20,50.351589389390874
2025-01-21,58.58076562736204
2025-01-22,60.59883773532696
2025-01-23,59.86129257518742
2025-01-24,63.2498631326904
2025-01-25,48.7724695202565
2025-01-26,48.73254466637149
2025-01-27,56.23654682568861
2025-01-28,60.30193177967506
2025-01-29,63.67588196814974
2025-01-30,58.83471396579584
2025-01-31,58.102792024513356
2025-02-01,50.541995354740095
2025-02-02,47.0881954584954
2025-02-03,56.59564935674913
2025-02-04,57.91160258337387
2025-02-05,60.58680782182261
2025-02-06,58.49619619060183
2025-02-07,58.447836508431266
2025-02-08,48.89258524989267
2025-02-09,48.17359671198138
2025-02-10,50.84542801911588
2025-02-11,57.57702106137979
2025-02-12,54.82196611516105
2025-02-13,56.12892219161452
2025-02-14,53.379490464252825
2025-02-15,47.934047588671326
2025-02-16,47.89412273478632
2025-02-17,51.898214603231
2025-02-18,56.56899907421648
2025-02-19,60.55903289551854
2025-02-20,59.16379228300948
2025-02-21,57.77080095804324
2025-02-22,51.010529499608396
2025-02-23,48.28527761333198
2025-02-24,57.625721911531514
2025-02-25,56.90785801739163
2025-02-26,56.191118767023156
2025-02-27,59.48578156961351
2025-02-28,56.096648690224825
2025-03-01,44.70607993657523
2025-03-02,45.33509697277383
2025-03-03,55.28881329437224
2025-03-04,53.91100466032001
2025-03-05,53.86545658757796
2025-03-06,60.464341664815656
2025-03-07,53.11047944898159
2025-03-08,45.105669643406465
2025-03-09,46.39294445386029
2025-03-10,56.28649233368833
2025-03-11,54.91543156226456
2025-03-12,56.190897613118594
2025-03-13,55.48259319103569
2025-03-14,51.47568971316248
2025-03-15,45.49738684383783
2025-03-16,45.45858663372423
2025-03-17,54.6353952631838
2025-03-18,55.90411345140939
2025-03-19,57.82771548257597
2025-03-20,55.15194792224153
2025-03-21,57.728746830692
2025-03-22,52.43569318613638
2025-03-23,49.116288220575036
2025-03-24,54.96300776864488
2025-03-25,54.26201353107612
2025-03-26,54.21534081456265
2025-03-27,55.47393720884556
2025-03-28,55.426139848560695
2025-03-29,46.257203725500986
2025-03-30,46.86822646135705
2025-03-31,54.63236249985073
2025-04-01,55.23495040742122
2025-04-02,53.239371174884475
2025-04-03,53.19326078025672
2025-04-04,53.14715038562897
2025-04-05,44.68258243145224
2025-04-06,45.29079355787977
2025-04-07,52.362370187090264
2025-04-08,56.1921422709666
2025-04-09,52.91659841249019
2025-04-10,53.51525006686076
2025-04-11,53.46857735034729
2025-04-12,46.985530581564696
2025-04-13,45.01525583388465
2025-04-14,53.97107196226242
2025-04-15,57.60046216867211
2025-04-16,57.229312500630954
2025-04-17,53.666247553588974
2025-04-18,52.50160486084038
2025-04-19,44.00562379443802
2025-04-20,43.17092279954275
2025-04-21,52.36327367695712
2025-04-22,53.43078804399313
2025-04-23,53.383696142073966
2025-04-24,52.54338726437308
2025-04-25,51.386315469012935
2025-04-26,43.73484535840282
2025-04-27,44.48727866141954
2025-04-28,54.729067813253096
2025-04-29,53.890859974597895
2025-04-30,53.84306772633017
2025-05-01,55.68838122544532
2025-05-02,51.85605933605181
2025-05-03,46.45663714392879
2025-05-04,44.99781131324054
2025-05-05,50.93221498622096
2025-05-06,53.55631423672381
2025-05-07,52.40961983616347
2025-05-08,51.579396968285266
2025-05-09,48.87092387484106
2025-05-10,45.071257550955536
2025-05-11,43.9359169404693
2025-05-12,52.488950005609794
2025-05-13,55.094692002552954
2025-05-14,52.23551159325543
2025-05-15,50.32468558396568
2025-05-16,50.279413560149344
2025-05-17,42.792046493913304
2025-05-18,40.89463441760617
2025-05-19,50.143597488700316
2025-05-20,50.09832546488397
2025-05-21,50.97996183812444
2025-05-22,50.933851443496685
2025-05-23,51.81297270430291
2025-05-24,43.44648437726064
2025-05-25,45.254190776746505
2025-05-26,42.44496097798801
2025-05-27,52.54705581473455
2025-05-28,53.42030847986089
2025-05-29,54.291884403364385
2025-05-30,54.24242052549098
2025-05-31,47.763283825018874
2025-06-01,44.04894327030033
2025-06-02,51.43549827813011
2025-06-03,53.31915426737093
2025-06-04,51.52562720368959
2025-06-05,59.85883854143762
2025-06-06,54.38088592188742
2025-06-07,48.89327663174155
2025-06-08,49.8592463028511
2025-06-09,59.14394230581519
2025-06-10,61.97023101222604
2025-06-11,61.09841387942416
2025-06-12,61.15152556770027
2025-06-13,63.05932323343021
2025-06-14,49.191828697657314
2025-06-15,50.16343142661433
2025-06-16,59.504458008053085
2025-06-17,56.76427461445353
2025-06-18,54.95062948703125
2025-06-19,52.20159414538566
2025-06-20,57.8445148876117
2025-06-21,51.35794230182112
2025-06-22,50.467616550377564
2025-06-23,54.25263242495121
2025-06-24,58.9802810166949
2025-06-25,59.0309785373221
2025-06-26,65.64630673105479
2025-06-27,61.94820089184207
2025-06-28,54.486001964346286
2025-06-29,55.472894421746425
2025-06-30,59.284466140458136
2025-07-01,64.04430363418734
2025-07-02,65.04165748473278
2025-07-03,64.15374590093813
2025-07-04,62.319982709774905
2025-07-05,64.26318816768892
2025-07-06,54.8593932273784
2025-07-07,56.79937979509388
2025-07-08,61.58496841041151
2025-07-09,60.68900960112049
2025-07-10,62.63865283943162
2025-07-11,57.942388427123824
2025-07-12,51.33671690398679
2025-07-13,49.47720259123514
2025-07-14,59.041942041473305
2025-07-15,60.998023060181545
2025-07-16,60.095626470493414
2025-07-17,73.5121737669252
2025-07-18,60.19702151174782
2025-07-19,71.7234750385417
2025-07-20,67.95535833751046
2025-07-21,76.63379564905325
2025-07-22,70.94581044404748
2025-07-23,69.08629613129582
2025-07-24,68.1838995416077
2025-07-25,67.27989350682029
2025-07-26,65.41233196857225
2025-07-27,64.50430232103666
2025-07-28,71.30310725608683
2025-07-29,79.07753853284223
2025-07-30,96.51649485599091
2025-07-31,86.93727039985927
2025-08-01,72.50807952443891
2025-08-02,49.346534926650016
2025-08-03,49.38757577668156
2025-08-04,57.18212511717792
2025-08-05,65.9595433023262
2025-08-06,63.10187041647948
2025-08-07,65.09738284011999
2025-08-08,64.1788917994391
2025-08-09,60.339154791490046
2025-08-10,58.441013796355755
2025-08-11,64.33822686426745
2025-08-12,65.36696489424878
2025-08-13,65.42088130507454
2025-08-14,61.56585456868236
2025-08-15,59.66047107060133
2025-08-16,51.878797290899186
2025-08-17,49.96214767712322
2025-08-18,57.84682594317905
2025-08-19,59.856823372713045
2025-08-20,60.887975570343286
2025-08-21,62.90360605772475
2025-08-22,57.05306689769207
2025-08-23,56.11526251581986
2025-08-24,49.264150615043185
2025-08-25,62.123527295581624
2025-08-26,61.18733235880869
2025-08-27,64.20031669673558
2025-08-28,61.287117954963826
2025-08-29,58.36909087789422
2025-08-30,53.466012770329414
2025-08-31,50.536719577564874
2025-09-01,51.5694812202944
2025-09-02,61.53658194535166
2025-09-03,64.56646545682096
2025-09-04,65.61290738289432
2025-09-05,64.67107938827392
2025-09-06,53.77019789409264
2025-09-07,50.82400552778571
2025-09-08,62.83329258436249
2025-09-09,65.87846582427493
2025-09-10,59.93779773868276
2025-09-11,56.986777037078
2025-09-12,57.03264622240738
2025-09-13,48.06611823809411
2025-09-14,48.10474492047674
2025-09-15,57.170253778395505
2025-09-16,70.26541416597793
2025-09-17,72.33093745143697
2025-09-18,73.39427855105272
2025-09-19,69.42820010281048
2025-09-20,58.40661022618349
2025-09-21,55.429838402990306
2025-09-22,67.57753773810485
2025-09-23,73.68800228167066
2025-09-24,68.69559997109602
2025-09-25,65.71721870280356
2025-09-26,67.79320338140788
2025-09-27,56.708040423359456
2025-09-28,55.739656584601
2025-09-29,64.91219354162163
2025-09-30,72.06910001126082
2025-10-01,67.04692296634956
2025-10-02,68.11670184636245
2025-10-03,62.06578677146984
2025-10-04,49.895555204965426
2025-10-05,47.89682389112636
2025-10-06,58.13350667031241
2025-10-07,71.44835631394604
2025-10-08,66.39720925724781
2025-10-09,68.49411672214275
2025-10-10,61.38629832803147
2025-10-11,55.2911235129088
2025-10-12,49.186292027190454
2025-10-13,62.55666752674913
2025-10-14,66.7110510516067
2025-10-15,63.68197226268703
2025-10-16,63.731865060764605
2025-10-17,61.724281798879524
2025-10-18,54.56576588414106
2025-10-19,52.547721229110685
2025-10-20,59.80682746255391
2025-10-21,65.01328597133231
2025-10-22,68.16226842014807
2025-10-23,68.2153801084242
2025-10-24,64.13100744538515
2025-10-25,48.653263087786236
2025-10-26,48.69108504761923
2025-10-27,65.31747109509554
2025-10-28,60.18021872558603
2025-10-29,64.38047143577298
2025-10-30,70.66556077261026
2025-10-31,65.52026117760437
2025-11-01,59.32610548887619
2025-11-02,59.37197467420555
2025-11-03,74.01170024608737
2025-11-04,74.06883554711169
2025-11-05,76.21402636498492
2025-11-06,76.27277111110848
2025-11-07,76.33151585723208
2025-11-08,68.01872519476875
2025-11-09,61.787552268757196
2025-11-10,72.31554461091226
2025-11-11,72.3710704668373
2025-11-12,77.67490040412193
2025-11-13,79.83538095043825
2025-11-14,75.69145881872599
2025-11-15,62.07242405132912
2025-11-16,58.96126356234635
2025-11-17,71.65054117336739
2025-11-18,74.86872976145203
2025-11-19,70.70468956599882
2025-11-20,73.92690176683162
2025-11-21,72.92632902608764
2025-11-22,59.23165033902478
2025-11-23,60.33522756612246
2025-11-24,67.79631915952486
2025-11-25,67.84782140270171
2025-11-26,71.08210444177912
2025-11-27,61.58043596195646
2025-11-28,61.627109869835465
2025-11-29,65.92714817617755
2025-11-30,61.7204576855935
2025-12-01,79.87129085362824
2025-12-02,78.86588977758642
2025-12-03,82.12511921570261
2025-12-04,80.05235342729684
2025-12-05,77.97636874869252
2025-12-06,69.48332023511021
2025-12-07,66.32629056079809
2025-12-08,81.3643537947508
2025-12-09,81.42551270852329
2025-12-10,78.27009247931045
2025-12-11,73.373538432094
2025-12-12,78.53400958420687
2025-12-13,65.48265603843302
2025-12-14,58.13090347743253
2025-12-15,67.87013612058196
2025-12-16,70.75051375696533
2025-12-17,77.68186694979424
2025-12-18,76.59259452698188
2025-12-19,74.35348333600759
2025-12-20,62.987828291240845
2025-12-21,59.58523462705848
2025-12-22,67.0746825319616
2025-12-23,64.28014684464601
2025-12-24,58.56589259380968
2025-12-25,52.84307902130903
2025-12-26,63.26936413306154
2025-12-27,61.00633805104391
2025-12-28,61.051548827014486
2025-12-29,67.96767350655702
2025-12-30,71.49059513888892
2025-12-31,65.82077351423132
2026-01-01,61.23239193089681
2026-01-02,66.46339335665569
2026-01-03,72.31725965419469
2026-01-04,67.72328890696997
2026-01-05,74.1331283753159
2026-01-06,76.51477056115023
2026-01-07,81.77597834515869
2026-01-08,82.45357166597375
2026-01-09,85.2749081803216
2026-01-10,74.20652257683858
2026-01-11,64.35949093932132
2026-01-12,76.7925589105202
2026-01-13,85.52527931249267
2026-01-14,84.34746815212188
2026-01-15,88.13308704897177
2026-01-16,80.7441847537009
2026-01-17,74.58752212579455
2026-01-18,67.17775556950943
2026-01-19,75.94131879211164
2026-01-20,83.47173520556618
2026-01-21,91.01303732041943
2026-01-22,87.33627543755695
2026-01-23,84.9026389234577
2026-01-24,76.21799703599635
2026-01-25,77.52371518780237
2026-01-26,88.84156478167323
2026-01-27,85.14938148849585
2026-01-28,91.47658677164918
2026-01-29,94.05083026214884
2026-01-30,100.0
2026-01-31,91.67525082217621
2026-02-01,100.0
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,100.0
2026-02-06,100.0
2026-02-07,81.92575358457647
2026-02-08,85.19787027983267
2026-02-09,92.07038419186975
2026-02-10,95.2576007522489
2026-02-11,90.00993041952185
2026-02-12,83.6130677621274
2026-02-13,95.10499100880124
2026-02-14,85.1869712605112
2026-02-15,84.77945061310126
2026-02-16,92.57475649013355
2026-02-17,90.9614434281382
2026-02-18,88.19893804147544
2026-02-19,91.23333435907588
2026-02-20,95.38296294739287
2026-02-21,86.90845599134401
2026-02-22,81.92680608123179
2026-02-23,89.44477151766566
2026-02-24,86.74452622991276
2026-02-25,85.18781325783544
2026-02-26,92.5642784694742
2026-02-27,100.0
2026-02-28,62.92299840577801
2026-03-01,58.20736891828059
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
