Time,autozone
2024-09-23,45.649525761135465
2024-09-24,43.246919142128334
2024-09-25,48.052132380142595
2024-09-26,44.848656888133085
2024-09-27,44.848656888133085
2024-09-28,63.26864096718774
2024-09-29,52.05647674515448
2024-09-30,47.251263507140216
2024-10-01,43.246919142128334
2024-10-02,47.251263507140216
2024-10-03,48.85300125314497
2024-10-04,52.85734561815685
2024-10-05,68.87472307820438
2024-10-06,54.4590833641616
2024-10-07,48.85300125314497
2024-10-08,44.848656888133085
2024-10-09,41.645181396123576
2024-10-10,48.85300125314497
2024-10-11,56.06082111016636
2024-10-12,68.07385420520201
2024-10-13,58.46342772917349
2024-10-14,52.05647674515448
2024-10-15,46.45039463413784
2024-10-16,44.047788015130706
2024-10-17,49.653870126147346
2024-10-18,48.85300125314497
2024-10-19,60.86603434818062
2024-10-20,54.4590833641616
2024-10-21,48.85300125314497
2024-10-22,44.848656888133085
2024-10-23,42.446050269125955
2024-10-24,44.848656888133085
2024-10-25,47.251263507140216
2024-10-26,56.86168998316873
2024-10-27,52.05647674515448
2024-10-28,41.645181396123576
2024-10-29,43.246919142128334
2024-10-30,42.446050269125955
2024-10-31,41.645181396123576
2024-11-01,45.649525761135465
2024-11-02,56.06082111016636
2024-11-03,55.25995223716398
2024-11-04,43.246919142128334
2024-11-05,40.043443650118824
2024-11-06,30.43301717409031
2024-11-07,42.446050269125955
2024-11-08,48.052132380142595
2024-11-09,56.06082111016636
2024-11-10,51.2556078721521
2024-11-11,44.047788015130706
2024-11-12,42.446050269125955
2024-11-13,41.645181396123576
2024-11-14,41.645181396123576
2024-11-15,44.047788015130706
2024-11-16,52.85734561815685
2024-11-17,53.65821449115923
2024-11-18,41.645181396123576
2024-11-19,42.446050269125955
2024-11-20,40.043443650118824
2024-11-21,41.645181396123576
2024-11-22,44.848656888133085
2024-11-23,54.4590833641616
2024-11-24,52.05647674515448
2024-11-25,46.45039463413784
2024-11-26,46.45039463413784
2024-11-27,46.45039463413784
2024-11-28,52.05647674515448
2024-11-29,52.85734561815685
2024-11-30,52.05647674515448
2024-12-01,48.85300125314497
2024-12-02,40.844312523121204
2024-12-03,40.043443650118824
2024-12-04,46.45039463413784
2024-12-05,40.043443650118824
2024-12-06,41.645181396123576
2024-12-07,53.65821449115923
2024-12-08,47.251263507140216
2024-12-09,37.640837031111694
2024-12-10,42.446050269125955
2024-12-11,39.24257477711645
2024-12-12,39.24257477711645
2024-12-13,37.640837031111694
2024-12-14,53.65821449115923
2024-12-15,48.85300125314497
2024-12-16,42.446050269125955
2024-12-17,41.645181396123576
2024-12-18,40.844312523121204
2024-12-19,40.043443650118824
2024-12-20,43.246919142128334
2024-12-21,52.85734561815685
2024-12-22,48.052132380142595
2024-12-23,49.653870126147346
2024-12-24,52.05647674515448
2024-12-25,38.44170590411407
2024-12-26,52.05647674515448
2024-12-27,52.05647674515448
2024-12-28,57.66255885617111
2024-12-29,49.653870126147346
2024-12-30,49.653870126147346
2024-12-31,51.2556078721521
2025-01-01,44.848656888133085
2025-01-02,44.047788015130706
2025-01-03,45.649525761135465
2025-01-04,53.65821449115923
2025-01-05,48.85300125314497
2025-01-06,39.24257477711645
2025-01-07,41.645181396123576
2025-01-08,40.043443650118824
2025-01-09,40.844312523121204
2025-01-10,40.043443650118824
2025-01-11,46.45039463413784
2025-01-12,46.45039463413784
2025-01-13,40.844312523121204
2025-01-14,35.23823041210457
2025-01-15,40.043443650118824
2025-01-16,42.446050269125955
2025-01-17,42.446050269125955
2025-01-18,53.65821449115923
2025-01-19,43.246919142128334
2025-01-20,43.246919142128334
2025-01-21,39.24257477711645
2025-01-22,43.246919142128334
2025-01-23,44.047788015130706
2025-01-24,40.844312523121204
2025-01-25,63.26864096718774
2025-01-26,45.649525761135465
2025-01-27,40.043443650118824
2025-01-28,37.640837031111694
2025-01-29,40.043443650118824
2025-01-30,38.44170590411407
2025-01-31,42.446050269125955
2025-02-01,56.86168998316873
2025-02-02,48.052132380142595
2025-02-03,40.844312523121204
2025-02-04,40.844312523121204
2025-02-05,39.24257477711645
2025-02-06,40.043443650118824
2025-02-07,46.45039463413784
2025-02-08,60.86603434818062
2025-02-09,43.246919142128334
2025-02-10,34.43736153910219
2025-02-11,33.63649266609981
2025-02-12,38.44170590411407
2025-02-13,38.44170590411407
2025-02-14,40.043443650118824
2025-02-15,48.85300125314497
2025-02-16,46.45039463413784
2025-02-17,44.848656888133085
2025-02-18,40.043443650118824
2025-02-19,38.44170590411407
2025-02-20,40.844312523121204
2025-02-21,42.446050269125955
2025-02-22,60.06516547517824
2025-02-23,54.4590833641616
2025-02-24,43.246919142128334
2025-02-25,43.246919142128334
2025-02-26,44.047788015130706
2025-02-27,44.848656888133085
2025-02-28,51.2556078721521
2025-03-01,63.26864096718774
2025-03-02,60.06516547517824
2025-03-03,41.645181396123576
2025-03-04,41.645181396123576
2025-03-05,40.844312523121204
2025-03-06,41.645181396123576
2025-03-07,48.85300125314497
2025-03-08,64.8703787131925
2025-03-09,56.06082111016636
2025-03-10,46.45039463413784
2025-03-11,46.45039463413784
2025-03-12,46.45039463413784
2025-03-13,43.246919142128334
2025-03-14,52.05647674515448
2025-03-15,68.07385420520201
2025-03-16,52.85734561815685
2025-03-17,45.649525761135465
2025-03-18,43.246919142128334
2025-03-19,44.848656888133085
2025-03-20,46.45039463413784
2025-03-21,44.848656888133085
2025-03-22,62.46777209418537
2025-03-23,55.25995223716398
2025-03-24,40.043443650118824
2025-03-25,43.246919142128334
2025-03-26,45.649525761135465
2025-03-27,47.251263507140216
2025-03-28,47.251263507140216
2025-03-29,68.07385420520201
2025-03-30,55.25995223716398
2025-03-31,40.043443650118824
2025-04-01,41.645181396123576
2025-04-02,39.24257477711645
2025-04-03,44.047788015130706
2025-04-04,47.251263507140216
2025-04-05,58.46342772917349
2025-04-06,52.05647674515448
2025-04-07,40.844312523121204
2025-04-08,41.645181396123576
2025-04-09,41.645181396123576
2025-04-10,41.645181396123576
2025-04-11,46.45039463413784
2025-04-12,64.8703787131925
2025-04-13,55.25995223716398
2025-04-14,44.848656888133085
2025-04-15,43.246919142128334
2025-04-16,40.773647622562166
2025-04-17,46.54461450154988
2025-04-18,47.76947277790646
2025-04-19,58.4869826960265
2025-04-20,65.90679725472498
2025-04-21,45.720190661694495
2025-04-22,42.42249530227294
2025-04-23,44.07134298198372
2025-04-24,41.59807146241755
2025-04-25,44.07134298198372
2025-04-26,61.78467805544805
2025-04-27,51.49115754068221
2025-04-28,41.59807146241755
2025-04-29,40.773647622562166
2025-04-30,42.42249530227294
2025-05-01,43.246919142128334
2025-05-02,50.24274429747262
2025-05-03,63.433525735158824
2025-05-04,49.418320457617234
2025-05-05,43.67090854548253
2025-05-06,40.773647622562166
2025-05-07,40.773647622562166
2025-05-08,46.54461450154988
2025-05-09,49.01788602111604
2025-05-10,67.13165553108155
2025-05-11,51.891591977183396
2025-05-12,43.67090854548253
2025-05-13,43.246919142128334
2025-05-14,42.02206086577175
2025-05-15,46.63883436896192
2025-05-16,45.790855562253526
2025-05-17,66.99032572996349
2025-05-18,52.57468601592072
2025-05-19,49.18277078908712
2025-05-20,42.39894033541993
2025-05-21,44.09489794883673
2025-05-22,45.790855562253526
2025-05-23,50.03074959579552
2025-05-24,61.9024528897131
2025-05-25,54.27064362933751
2025-05-26,61.9024528897131
2025-05-27,45.790855562253526
2025-05-28,44.94287675554513
2025-05-29,48.334791982378725
2025-05-30,51.726707209212314
2025-05-31,61.054474083004706
2025-06-01,60.2064952762963
2025-06-02,49.18277078908712
2025-06-03,44.09489794883673
2025-06-04,49.18277078908712
2025-06-05,44.94287675554513
2025-06-06,49.18277078908712
2025-06-07,61.054474083004706
2025-06-08,55.11862243604591
2025-06-09,42.39894033541993
2025-06-10,44.09489794883673
2025-06-11,45.790855562253526
2025-06-12,46.63883436896192
2025-06-13,48.334791982378725
2025-06-14,65.29436811654669
2025-06-15,50.03074959579552
2025-06-16,41.55096152871153
2025-06-17,45.790855562253526
2025-06-18,42.39894033541993
2025-06-19,48.334791982378725
2025-06-20,53.422664822629116
2025-06-21,66.99032572996349
2025-06-22,54.27064362933751
2025-06-23,47.48681317567032
2025-06-24,48.334791982378725
2025-06-25,47.48681317567032
2025-06-26,47.48681317567032
2025-06-27,55.11862243604591
2025-06-28,61.054474083004706
2025-06-29,56.81458004946271
2025-06-30,48.334791982378725
2025-07-01,47.48681317567032
2025-07-02,47.48681317567032
2025-07-03,59.358516469587904
2025-07-04,66.14234692325509
2025-07-05,68.6862833433803
2025-07-06,57.66255885617111
2025-07-07,50.03074959579552
2025-07-08,48.334791982378725
2025-07-09,46.63883436896192
2025-07-10,50.03074959579552
2025-07-11,54.27064362933751
2025-07-12,74.62213499033908
2025-07-13,55.96660124275431
2025-07-14,49.18277078908712
2025-07-15,54.27064362933751
2025-07-16,48.334791982378725
2025-07-17,53.422664822629116
2025-07-18,56.81458004946271
2025-07-19,75.47011379704747
2025-07-20,57.66255885617111
2025-07-21,51.726707209212314
2025-07-22,50.03074959579552
2025-07-23,47.48681317567032
2025-07-24,48.334791982378725
2025-07-25,53.422664822629116
2025-07-26,77.16607141046428
2025-07-27,53.422664822629116
2025-07-28,50.03074959579552
2025-07-29,49.18277078908712
2025-07-30,50.87872840250392
2025-07-31,49.18277078908712
2025-08-01,57.66255885617111
2025-08-02,66.14234692325509
2025-08-03,60.2064952762963
2025-08-04,53.422664822629116
2025-08-05,48.334791982378725
2025-08-06,59.358516469587904
2025-08-07,50.87872840250392
2025-08-08,51.726707209212314
2025-08-09,78.01405021717268
2025-08-10,59.358516469587904
2025-08-11,48.334791982378725
2025-08-12,48.334791982378725
2025-08-13,44.94287675554513
2025-08-14,50.87872840250392
2025-08-15,55.11862243604591
2025-08-16,80.55798663729787
2025-08-17,56.81458004946271
2025-08-18,50.03074959579552
2025-08-19,47.48681317567032
2025-08-20,49.18277078908712
2025-08-21,47.48681317567032
2025-08-22,48.334791982378725
2025-08-23,80.55798663729787
2025-08-24,57.66255885617111
2025-08-25,49.18277078908712
2025-08-26,44.09489794883673
2025-08-27,48.334791982378725
2025-08-28,47.48681317567032
2025-08-29,52.57468601592072
2025-08-30,75.47011379704747
2025-08-31,61.054474083004706
2025-09-01,59.358516469587904
2025-09-02,49.18277078908712
2025-09-03,49.18277078908712
2025-09-04,44.09489794883673
2025-09-05,47.48681317567032
2025-09-06,57.66255885617111
2025-09-07,50.87872840250392
2025-09-08,44.94287675554513
2025-09-09,55.11862243604591
2025-09-10,40.702982722003135
2025-09-11,42.39894033541993
2025-09-12,44.94287675554513
2025-09-13,72.07819857021389
2025-09-14,50.87872840250392
2025-09-15,41.55096152871153
2025-09-16,39.85500391529474
2025-09-17,42.39894033541993
2025-09-18,42.39894033541993
2025-09-19,45.790855562253526
2025-09-20,69.5342621500887
2025-09-21,47.48681317567032
2025-09-22,44.09489794883673
2025-09-23,40.702982722003135
2025-09-24,42.39894033541993
2025-09-25,42.39894033541993
2025-09-26,43.246919142128334
2025-09-27,55.11862243604591
2025-09-28,50.87872840250392
2025-09-29,55.11862243604591
2025-09-30,43.246919142128334
2025-10-01,41.55096152871153
2025-10-02,44.09489794883673
2025-10-03,47.48681317567032
2025-10-04,83.10192305742306
2025-10-05,50.03074959579552
2025-10-06,43.246919142128334
2025-10-07,41.55096152871153
2025-10-08,43.246919142128334
2025-10-09,44.94287675554513
2025-10-10,48.334791982378725
2025-10-11,76.31809260375587
2025-10-12,49.18277078908712
2025-10-13,46.63883436896192
2025-10-14,44.09489794883673
2025-10-15,43.246919142128334
2025-10-16,46.63883436896192
2025-10-17,48.334791982378725
2025-10-18,56.81458004946271
2025-10-19,49.18277078908712
2025-10-20,63.5984105031299
2025-10-21,46.63883436896192
2025-10-22,42.39894033541993
2025-10-23,44.94287675554513
2025-10-24,47.48681317567032
2025-10-25,72.07819857021389
2025-10-26,50.87872840250392
2025-10-27,40.702982722003135
2025-10-28,40.702982722003135
2025-10-29,39.85500391529474
2025-10-30,39.00702510858634
2025-10-31,44.94287675554513
2025-11-01,55.96660124275431
2025-11-02,63.5984105031299
2025-11-03,40.702982722003135
2025-11-04,43.246919142128334
2025-11-05,41.55096152871153
2025-11-06,43.246919142128334
2025-11-07,50.03074959579552
2025-11-08,71.23021976350549
2025-11-09,50.03074959579552
2025-11-10,39.85500391529474
2025-11-11,44.94287675554513
2025-11-12,42.39894033541993
2025-11-13,44.09489794883673
2025-11-14,47.48681317567032
2025-11-15,72.92617737692228
2025-11-16,50.03074959579552
2025-11-17,40.702982722003135
2025-11-18,42.39894033541993
2025-11-19,44.09489794883673
2025-11-20,47.48681317567032
2025-11-21,44.09489794883673
2025-11-22,84.79788067083986
2025-11-23,53.422664822629116
2025-11-24,47.48681317567032
2025-11-25,45.790855562253526
2025-11-26,49.18277078908712
2025-11-27,55.96660124275431
2025-11-28,50.87872840250392
2025-11-29,72.92617737692228
2025-11-30,49.18277078908712
2025-12-01,44.94287675554513
2025-12-02,43.246919142128334
2025-12-03,42.39894033541993
2025-12-04,44.94287675554513
2025-12-05,44.94287675554513
2025-12-06,56.81458004946271
2025-12-07,49.18277078908712
2025-12-08,44.09489794883673
2025-12-09,56.81458004946271
2025-12-10,42.39894033541993
2025-12-11,39.34919199550376
2025-12-12,46.61651913720644
2025-12-13,69.71278400413257
2025-12-14,50.03818800638068
2025-12-15,42.339433050738634
2025-12-16,40.62859861615152
2025-12-17,39.77318139885796
2025-12-18,44.905684702619325
2025-12-19,41.915443647384436
2025-12-20,70.56820122142612
2025-12-21,46.61651913720644
2025-12-22,45.761101919912875
2025-12-23,46.61651913720644
2025-12-24,52.18045025490716
2025-12-25,38.9177641815644
2025-12-26,52.60443965826136
2025-12-27,74.41385949395456
2025-12-28,55.17069131014204
2025-12-29,45.761101919912875
2025-12-30,45.761101919912875
2025-12-31,49.18277078908712
2026-01-01,45.337112516558676
2026-01-02,49.18277078908712
2026-01-03,72.27903565601324
2026-01-04,47.0479469511458
2026-01-05,39.77318139885796
2026-01-06,40.62859861615152
2026-01-07,39.34919199550376
2026-01-08,40.20460921279732
2026-01-09,49.18277078908712
2026-01-10,68.16559460241899
2026-01-11,42.279925766057346
2026-01-12,40.55421451029991
2026-01-13,40.55421451029991
2026-01-14,36.2399363709063
2026-01-15,39.691358882421184
2026-01-16,42.279925766057346
2026-01-17,69.89130585817644
2026-01-18,42.279925766057346
2026-01-19,44.00563702181479
2026-01-20,39.691358882421184
2026-01-21,47.45705953332968
2026-01-22,46.594203905450954
2026-01-23,51.771337672723284
2026-01-24,71.61701711393387
2026-01-25,39.691358882421184
2026-01-26,39.691358882421184
2026-01-27,43.14278139393607
2026-01-28,44.00563702181479
2026-01-29,43.14278139393607
2026-01-30,50.04562641696584
2026-01-31,69.89130585817644
2026-02-01,43.14278139393607
2026-02-02,37.96564762666374
2026-02-03,38.82850325454246
2026-02-04,37.96564762666374
2026-02-05,39.691358882421184
2026-02-06,42.279925766057346
2026-02-07,64.7141720909041
2026-02-08,41.41707013817863
2026-02-09,36.2399363709063
2026-02-10,40.55421451029991
2026-02-11,43.14278139393607
2026-02-12,41.41707013817863
2026-02-13,44.868492649693515
2026-02-14,63.851316463025384
2026-02-15,46.594203905450954
2026-02-16,44.868492649693515
2026-02-17,42.279925766057346
2026-02-18,40.55421451029991
2026-02-19,42.279925766057346
2026-02-20,52.63419330060201
2026-02-21,73.34272836969132
2026-02-22,45.73134827757223
2026-02-23,39.691358882421184
2026-02-24,41.41707013817863
2026-02-25,45.73134827757223
2026-02-26,48.3199151612084
2026-02-27,50.90848204484456
2026-02-28,77.65700650908492
2026-03-01,57.81132706787433
2026-03-02,44.868492649693515
2026-03-03,44.868492649693515
2026-03-04,44.868492649693515
2026-03-05,46.594203905450954
2026-03-06,53.49704892848072
2026-03-07,69.02845023029771
2026-03-08,62.12560520726794
2026-03-09,50.04562641696584
2026-03-10,56.08561581211689
2026-03-11,48.3199151612084
2026-03-12,50.04562641696584
2026-03-13,56.08561581211689
2026-03-14,82.83414027635726
2026-03-15,56.948471439995615
2026-03-16,43.14278139393607
2026-03-17,49.18277078908712
2026-03-18,44.00563702181479
2026-03-19,50.04562641696584
2026-03-20,56.08561581211689
2026-03-21,85.42270715999342
2026-03-22,64.7141720909041
2026-03-23,51.771337672723284
2026-03-24,48.3199151612084
2026-03-25,50.90848204484456
2026-03-26,50.90848204484456
2026-03-27,52.63419330060201
2026-03-28,75.93129525332748
2026-03-29,63.851316463025384
2026-03-30,50.90848204484456
2026-03-31,56.948471439995615
2026-04-01,61.262749579389215
2026-04-02,56.08561581211689
2026-04-03,67.30273897454026
2026-04-04,77.65700650908492
2026-04-05,62.98846083514666
2026-04-06,57.81132706787433
2026-04-07,54.359904556359446
2026-04-08,57.81132706787433
2026-04-09,58.67418269575305
2026-04-10,66.43988334666155
2026-04-11,86.28556278787214
2026-04-12,71.61701711393387
2026-04-13,59.537038323631776
2026-04-14,60.3998939515105
2026-04-15,54.359904556359446
2026-04-16,61.262749579389215
2026-04-17,64.7141720909041
2026-04-18,75.93129525332748
2026-04-19,64.7141720909041
2026-04-20,55.22276018423817
2026-04-21,54.359904556359446
2026-04-22,54.359904556359446
2026-04-23,54.359904556359446
2026-04-24,50.90848204484456
2026-04-25,74.20558399757005
2026-04-26,61.262749579389215
2026-04-27,50.90848204484456
2026-04-28,47.45705953332968
2026-04-29,44.00563702181479
2026-04-30,44.868492649693515
2026-05-01,50.04562641696584
2026-05-02,59.537038323631776
2026-05-03,56.08561581211689
2026-05-04,47.45705953332968
2026-05-05,45.73134827757223
2026-05-06,45.73134827757223
2026-05-07,48.3199151612084
2026-05-08,50.04562641696584
2026-05-09,59.537038323631776
2026-05-10,49.18277078908712
2026-05-11,42.279925766057346
2026-05-12,51.771337672723284
2026-05-13,55.22276018423817
2026-05-14,53.49704892848072
2026-05-15,62.98846083514666
2026-05-16,81.97128464847853
2026-05-17,69.89130585817644
2026-05-18,53.49704892848072
2026-05-19,53.49704892848072
2026-05-20,54.359904556359446
2026-05-21,56.08561581211689
2026-05-22,62.12560520726794
2026-05-23,65.57702771878283
2026-05-24,62.98846083514666
2026-05-25,63.851316463025384
2026-05-26,53.49704892848072
2026-05-27,52.63419330060201
2026-05-28,53.49704892848072
2026-05-29,60.3998939515105
2026-05-30,69.02845023029771
2026-05-31,66.43988334666155
