Time,gmail_login
2024-09-25,72.75791194015217
2024-09-26,71.0658674764277
2024-09-27,65.14371185339206
2024-09-28,46.5312227524229
2024-09-29,49.91531167987184
2024-09-30,74.44995640387664
2024-10-01,74.44995640387664
2024-10-02,76.14200086760111
2024-10-03,74.44995640387664
2024-10-04,69.37382301270324
2024-10-05,49.069289448009606
2024-10-06,46.5312227524229
2024-10-07,71.91188970828993
2024-10-08,71.91188970828993
2024-10-09,74.44995640387664
2024-10-10,72.75791194015217
2024-10-11,66.83575631711653
2024-10-12,44.839178288698434
2024-10-13,51.607356143596306
2024-10-14,66.83575631711653
2024-10-15,77.83404533132558
2024-10-16,73.6039341720144
2024-10-17,71.91188970828993
2024-10-18,65.14371185339206
2024-10-19,49.069289448009606
2024-10-20,42.30111159311173
2024-10-21,73.6039341720144
2024-10-22,74.44995640387664
2024-10-23,70.21984524456548
2024-10-24,65.9897340852543
2024-10-25,65.9897340852543
2024-10-26,46.5312227524229
2024-10-27,44.839178288698434
2024-10-28,71.91188970828993
2024-10-29,73.6039341720144
2024-10-30,71.91188970828993
2024-10-31,67.68177854897877
2024-11-01,68.527800780841
2024-11-02,50.76133391173408
2024-11-03,49.91531167987184
2024-11-04,75.29597863573888
2024-11-05,62.605645157805355
2024-11-06,54.99144507104525
2024-11-07,67.68177854897877
2024-11-08,66.83575631711653
2024-11-09,49.91531167987184
2024-11-10,45.68520052056067
2024-11-11,67.68177854897877
2024-11-12,71.91188970828993
2024-11-13,71.91188970828993
2024-11-14,69.37382301270324
2024-11-15,68.527800780841
2024-11-16,45.68520052056067
2024-11-17,46.5312227524229
2024-11-18,68.527800780841
2024-11-19,72.75791194015217
2024-11-20,73.6039341720144
2024-11-21,70.21984524456548
2024-11-22,64.29768962152983
2024-11-23,47.377244984285134
2024-11-24,46.5312227524229
2024-11-25,66.83575631711653
2024-11-26,62.605645157805355
2024-11-27,58.375533998494184
2024-11-28,43.14713382497396
2024-11-29,49.069289448009606
2024-11-30,48.22326721614737
2024-12-01,48.22326721614737
2024-12-02,73.6039341720144
2024-12-03,76.98802309946335
2024-12-04,71.0658674764277
2024-12-05,71.91188970828993
2024-12-06,70.21984524456548
2024-12-07,54.14542283918301
2024-12-08,49.069289448009606
2024-12-09,71.91188970828993
2024-12-10,70.21984524456548
2024-12-11,72.75791194015217
2024-12-12,72.75791194015217
2024-12-13,71.0658674764277
2024-12-14,50.76133391173408
2024-12-15,51.607356143596306
2024-12-16,73.6039341720144
2024-12-17,71.91188970828993
2024-12-18,71.0658674764277
2024-12-19,68.527800780841
2024-12-20,66.83575631711653
2024-12-21,48.22326721614737
2024-12-22,49.91531167987184
2024-12-23,56.68348953476972
2024-12-24,53.29940060732078
2024-12-25,52.45337837545854
2024-12-26,59.22155623035642
2024-12-27,57.52951176663195
2024-12-28,48.22326721614737
2024-12-29,48.22326721614737
2024-12-30,64.29768962152983
2024-12-31,59.22155623035642
2025-01-01,48.22326721614737
2025-01-02,67.68177854897877
2025-01-03,67.68177854897877
2025-01-04,51.607356143596306
2025-01-05,51.607356143596306
2025-01-06,73.6039341720144
2025-01-07,75.29597863573888
2025-01-08,71.91188970828993
2025-01-09,71.0658674764277
2025-01-10,70.21984524456548
2025-01-11,54.99144507104525
2025-01-12,43.9931560568362
2025-01-13,74.44995640387664
2025-01-14,74.44995640387664
2025-01-15,76.98802309946335
2025-01-16,72.75791194015217
2025-01-17,65.14371185339206
2025-01-18,47.377244984285134
2025-01-19,43.9931560568362
2025-01-20,55.837467302907484
2025-01-21,72.75791194015217
2025-01-22,71.91188970828993
2025-01-23,73.6039341720144
2025-01-24,66.83575631711653
2025-01-25,51.607356143596306
2025-01-26,48.22326721614737
2025-01-27,69.37382301270324
2025-01-28,81.21813425877451
2025-01-29,74.44995640387664
2025-01-30,71.0658674764277
2025-01-31,69.37382301270324
2025-02-01,54.99144507104525
2025-02-02,49.069289448009606
2025-02-03,70.21984524456548
2025-02-04,73.6039341720144
2025-02-05,75.29597863573888
2025-02-06,73.6039341720144
2025-02-07,75.29597863573888
2025-02-08,63.45166738966759
2025-02-09,49.069289448009606
2025-02-10,77.83404533132558
2025-02-11,81.21813425877451
2025-02-12,81.21813425877451
2025-02-13,78.68006756318782
2025-02-14,68.527800780841
2025-02-15,55.837467302907484
2025-02-16,50.76133391173408
2025-02-17,60.91360069408089
2025-02-18,74.44995640387664
2025-02-19,71.91188970828993
2025-02-20,70.21984524456548
2025-02-21,66.83575631711653
2025-02-22,46.5312227524229
2025-02-23,48.22326721614737
2025-02-24,71.91188970828993
2025-02-25,76.14200086760111
2025-02-26,72.75791194015217
2025-02-27,69.37382301270324
2025-02-28,67.68177854897877
2025-03-01,54.99144507104525
2025-03-02,46.5312227524229
2025-03-03,71.91188970828993
2025-03-04,75.29597863573888
2025-03-05,71.0658674764277
2025-03-06,71.91188970828993
2025-03-07,61.75962292594313
2025-03-08,54.99144507104525
2025-03-09,44.839178288698434
2025-03-10,71.0658674764277
2025-03-11,75.29597863573888
2025-03-12,73.6039341720144
2025-03-13,71.0658674764277
2025-03-14,63.45166738966759
2025-03-15,49.91531167987184
2025-03-16,46.5312227524229
2025-03-17,72.75791194015217
2025-03-18,71.91188970828993
2025-03-19,73.6039341720144
2025-03-20,66.83575631711653
2025-03-21,60.91360069408089
2025-03-22,46.5312227524229
2025-03-23,44.839178288698434
2025-03-24,66.83575631711653
2025-03-25,71.91188970828993
2025-03-26,66.83575631711653
2025-03-27,67.68177854897877
2025-03-28,62.605645157805355
2025-03-29,43.9931560568362
2025-03-30,48.22326721614737
2025-03-31,71.91188970828993
2025-04-01,76.14200086760111
2025-04-02,65.9897340852543
2025-04-03,67.68177854897877
2025-04-04,60.91360069408089
2025-04-05,51.607356143596306
2025-04-06,49.91531167987184
2025-04-07,68.527800780841
2025-04-08,68.527800780841
2025-04-09,73.6039341720144
2025-04-10,67.68177854897877
2025-04-11,65.9897340852543
2025-04-12,49.069289448009606
2025-04-13,48.22326721614737
2025-04-14,69.37382301270324
2025-04-15,72.57289676902548
2025-04-16,71.33346213717465
2025-04-17,64.83167272575962
2025-04-18,56.66743756656264
2025-04-19,45.66051945961799
2025-04-20,43.2112489118589
2025-04-21,66.04150864166789
2025-04-22,66.85793215758758
2025-04-23,68.49077918942699
2025-04-24,64.4086616098285
2025-04-25,59.510120514310316
2025-04-26,44.84409594369829
2025-04-27,44.0276724277786
2025-04-28,67.67435567350729
2025-04-29,74.20574380086487
2025-04-30,69.3072027053467
2025-05-01,71.75647325310578
2025-05-02,65.64809624167931
2025-05-03,47.293366491457384
2025-05-04,45.66051945961799
2025-05-05,66.04150864166789
2025-05-06,68.49077918942699
2025-05-07,66.85793215758758
2025-05-08,63.592238093908804
2025-05-09,61.56597866208082
2025-05-10,46.47694297553768
2025-05-11,43.2112489118589
2025-05-12,65.2250851257482
2025-05-13,69.3072027053467
2025-05-14,66.04150864166789
2025-05-15,70.81423199794445
2025-05-16,60.585509598241366
2025-05-17,44.84901359869816
2025-05-18,46.42266319865247
2025-05-19,69.24058239799014
2025-05-20,66.0932831980815
2025-05-21,70.02740719796729
2025-05-22,64.51963359812717
2025-05-23,60.585509598241366
2025-05-24,45.63583839867531
2025-05-25,44.84901359869816
2025-05-26,51.14361199851544
2025-05-27,72.38788159789877
2025-05-28,70.81423199794445
2025-05-29,70.02740719796729
2025-05-30,66.0932831980815
2025-05-31,47.996312798606795
2025-06-01,47.20948799862963
2025-06-02,68.45375759801297
2025-06-03,74.74835599783026
2025-06-04,70.02740719796729
2025-06-05,68.45375759801297
2025-06-06,63.73280879815001
2025-06-07,43.275363998743835
2025-06-08,43.275363998743835
2025-06-09,65.30645839810433
2025-06-10,68.45375759801297
2025-06-11,66.0932831980815
2025-06-12,66.0932831980815
2025-06-13,57.43821039833272
2025-06-14,47.20948799862963
2025-06-15,41.70171439878951
2025-06-16,62.15915919819569
2025-06-17,72.38788159789877
2025-06-18,62.94598399817285
2025-06-19,51.9304367984926
2025-06-20,56.65138559835556
2025-06-21,42.488539198766674
2025-06-22,42.488539198766674
2025-06-23,59.798684798264205
2025-06-24,66.88010799805865
2025-06-25,62.15915919819569
2025-06-26,59.798684798264205
2025-06-27,60.585509598241366
2025-06-28,45.63583839867531
2025-06-29,42.488539198766674
2025-06-30,66.0932831980815
2025-07-01,66.0932831980815
2025-07-02,62.94598399817285
2025-07-03,62.94598399817285
2025-07-04,44.062188798720996
2025-07-05,41.70171439878951
2025-07-06,47.996312798606795
2025-07-07,66.0932831980815
2025-07-08,70.81423199794445
2025-07-09,66.0932831980815
2025-07-10,67.66693279803582
2025-07-11,60.585509598241366
2025-07-12,44.84901359869816
2025-07-13,44.84901359869816
2025-07-14,68.45375759801297
2025-07-15,70.81423199794445
2025-07-16,60.585509598241366
2025-07-17,62.94598399817285
2025-07-18,57.43821039833272
2025-07-19,46.42266319865247
2025-07-20,43.275363998743835
2025-07-21,65.30645839810433
2025-07-22,63.73280879815001
2025-07-23,65.30645839810433
2025-07-24,65.30645839810433
2025-07-25,60.585509598241366
2025-07-26,47.20948799862963
2025-07-27,40.91488959881235
2025-07-28,66.88010799805865
2025-07-29,64.51963359812717
2025-07-30,64.51963359812717
2025-07-31,62.15915919819569
2025-08-01,60.585509598241366
2025-08-02,47.20948799862963
2025-08-03,45.63583839867531
2025-08-04,70.02740719796729
2025-08-05,72.38788159789877
2025-08-06,67.66693279803582
2025-08-07,75.53518079780741
2025-08-08,66.0932831980815
2025-08-09,47.996312798606795
2025-08-10,47.20948799862963
2025-08-11,70.81423199794445
2025-08-12,74.74835599783026
2025-08-13,73.17470639787594
2025-08-14,72.38788159789877
2025-08-15,68.45375759801297
2025-08-16,50.35678719853828
2025-08-17,48.783137598583956
2025-08-18,70.81423199794445
2025-08-19,72.38788159789877
2025-08-20,74.74835599783026
2025-08-21,69.24058239799014
2025-08-22,66.0932831980815
2025-08-23,47.20948799862963
2025-08-24,46.42266319865247
2025-08-25,77.8956551977389
2025-08-26,76.32200559778458
2025-08-27,72.38788159789877
2025-08-28,67.66693279803582
2025-08-29,65.30645839810433
2025-08-30,44.84901359869816
2025-08-31,47.20948799862963
2025-09-01,50.35678719853828
2025-09-02,78.68247999771606
2025-09-03,78.68247999771606
2025-09-04,73.96153119785309
2025-09-05,66.88010799805865
2025-09-06,46.42266319865247
2025-09-07,44.062188798720996
2025-09-08,75.53518079780741
2025-09-09,73.96153119785309
2025-09-10,66.88010799805865
2025-09-11,67.66693279803582
2025-09-12,58.22503519830988
2025-09-13,44.84901359869816
2025-09-14,47.20948799862963
2025-09-15,73.17470639787594
2025-09-16,68.45375759801297
2025-09-17,65.30645839810433
2025-09-18,68.45375759801297
2025-09-19,62.94598399817285
2025-09-20,47.20948799862963
2025-09-21,46.42266319865247
2025-09-22,66.88010799805865
2025-09-23,65.30645839810433
2025-09-24,64.51963359812717
2025-09-25,63.73280879815001
2025-09-26,60.585509598241366
2025-09-27,49.56996239856112
2025-09-28,46.42266319865247
2025-09-29,65.30645839810433
2025-09-30,70.02740719796729
2025-10-01,72.38788159789877
2025-10-02,65.30645839810433
2025-10-03,62.15915919819569
2025-10-04,44.84901359869816
2025-10-05,45.63583839867531
2025-10-06,66.88010799805865
2025-10-07,68.45375759801297
2025-10-08,64.51963359812717
2025-10-09,66.0932831980815
2025-10-10,62.15915919819569
2025-10-11,46.42266319865247
2025-10-12,44.062188798720996
2025-10-13,61.37233439821853
2025-10-14,66.0932831980815
2025-10-15,67.66693279803582
2025-10-16,66.0932831980815
2025-10-17,59.798684798264205
2025-10-18,46.42266319865247
2025-10-19,44.84901359869816
2025-10-20,70.81423199794445
2025-10-21,67.66693279803582
2025-10-22,66.0932831980815
2025-10-23,63.73280879815001
2025-10-24,63.73280879815001
2025-10-25,45.63583839867531
2025-10-26,42.488539198766674
2025-10-27,62.15915919819569
2025-10-28,65.30645839810433
2025-10-29,65.30645839810433
2025-10-30,62.15915919819569
2025-10-31,58.22503519830988
2025-11-01,47.20948799862963
2025-11-02,43.275363998743835
2025-11-03,65.30645839810433
2025-11-04,66.88010799805865
2025-11-05,65.30645839810433
2025-11-06,66.0932831980815
2025-11-07,62.15915919819569
2025-11-08,51.14361199851544
2025-11-09,42.488539198766674
2025-11-10,61.37233439821853
2025-11-11,57.43821039833272
2025-11-12,65.30645839810433
2025-11-13,66.88010799805865
2025-11-14,61.37233439821853
2025-11-15,45.63583839867531
2025-11-16,45.63583839867531
2025-11-17,66.88010799805865
2025-11-18,66.88010799805865
2025-11-19,59.01185999828704
2025-11-20,59.798684798264205
2025-11-21,58.22503519830988
2025-11-22,44.062188798720996
2025-11-23,40.12806479883519
2025-11-24,53.50408639844692
2025-11-25,50.35678719853828
2025-11-26,47.20948799862963
2025-11-27,36.193940798949384
2025-11-28,43.275363998743835
2025-11-29,42.488539198766674
2025-11-30,42.488539198766674
2025-12-01,66.88010799805865
2025-12-02,68.45375759801297
2025-12-03,62.94598399817285
2025-12-04,61.37233439821853
2025-12-05,57.43821039833272
2025-12-06,51.14361199851544
2025-12-07,42.488539198766674
2025-12-08,51.9304367984926
2025-12-09,59.01185999828704
2025-12-10,61.37233439821853
2025-12-11,59.97349579784918
2025-12-12,55.64105094632179
2025-12-13,44.7266879714314
2025-12-14,43.26403949957296
2025-12-15,56.71028701819165
2025-12-16,60.36690819783776
2025-12-17,59.24217156191996
2025-12-18,57.77952309006152
2025-12-19,53.78499007447476
2025-12-20,45.06459980737205
2025-12-21,39.60741831992685
2025-12-22,53.447078238534125
2025-12-23,53.447078238534125
2025-12-24,43.99536373550218
2025-12-25,43.26403949957296
2025-12-26,49.790457058888016
2025-12-27,43.99536373550218
2025-12-28,41.46347919177388
2025-12-29,53.447078238534125
2025-12-30,51.98442976667568
2025-12-31,51.25310553074646
2026-01-01,40.000830719915434
2026-01-02,48.72122098701816
2026-01-03,47.989896751088935
2026-01-04,40.33874255585607
2026-01-05,62.16746850563685
2026-01-06,63.63011697749529
2026-01-07,64.36144121342451
2026-01-08,62.16746850563685
2026-01-09,53.78499007447476
2026-01-10,45.28018601604594
2026-01-11,42.57689132852081
2026-01-12,61.499954141196724
2026-01-13,62.85160148495929
2026-01-14,65.55489617248442
2026-01-15,64.20324882872185
2026-01-16,62.17577781307801
2026-01-17,45.28018601604594
2026-01-18,43.25271500040209
2026-01-19,51.36259906297748
2026-01-20,67.58236718812827
2026-01-21,66.23071984436571
2026-01-22,63.52742515684057
2026-01-23,60.82413046931544
2026-01-24,45.95600968792722
2026-01-25,41.901067656639526
2026-01-26,60.82413046931544
2026-01-27,60.14830679743416
2026-01-28,61.499954141196724
2026-01-29,62.17577781307801
2026-01-30,59.47248312555288
2026-01-31,50.010951719214916
2026-02-01,47.307657031689786
2026-02-02,61.499954141196724
2026-02-03,59.47248312555288
2026-02-04,56.76918843802775
2026-02-05,58.796659453671595
2026-02-06,56.093364766146465
2026-02-07,43.92853867228337
2026-02-08,37.84612562535183
2026-02-09,51.36259906297748
2026-02-10,56.093364766146465
2026-02-11,60.82413046931544
2026-02-12,57.44501210990903
2026-02-13,51.36259906297748
2026-02-14,41.225243984758244
2026-02-15,38.521949297233114
2026-02-16,52.03842273485876
2026-02-17,56.76918843802775
2026-02-18,56.093364766146465
2026-02-19,56.76918843802775
2026-02-20,52.03842273485876
2026-02-21,41.225243984758244
2026-02-22,45.28018601604594
2026-02-23,58.796659453671595
2026-02-24,61.499954141196724
2026-02-25,58.796659453671595
2026-02-26,53.39007007862133
2026-02-27,56.093364766146465
2026-02-28,45.28018601604594
2026-03-01,43.92853867228337
2026-03-02,58.12083578179031
2026-03-03,60.14830679743416
2026-03-04,60.82413046931544
2026-03-05,60.82413046931544
2026-03-06,54.06589375050261
2026-03-07,43.92853867228337
2026-03-08,41.901067656639526
2026-03-09,57.44501210990903
2026-03-10,56.093364766146465
2026-03-11,59.47248312555288
2026-03-12,56.76918843802775
2026-03-13,54.7417174223839
2026-03-14,45.28018601604594
2026-03-15,41.901067656639526
2026-03-16,60.14830679743416
2026-03-17,60.82413046931544
2026-03-18,52.714246406740045
2026-03-19,51.36259906297748
2026-03-20,50.010951719214916
2026-03-21,41.225243984758244
2026-03-22,37.17030195347055
2026-03-23,57.44501210990903
2026-03-24,56.76918843802775
2026-03-25,51.36259906297748
2026-03-26,54.7417174223839
2026-03-27,50.010951719214916
2026-03-28,40.54942031287696
2026-03-29,41.901067656639526
2026-03-30,47.307657031689786
2026-03-31,52.714246406740045
2026-04-01,45.95600968792722
2026-04-02,50.6867753910962
2026-04-03,47.307657031689786
2026-04-04,39.197772969114396
2026-04-05,37.84612562535183
2026-04-06,52.714246406740045
2026-04-07,53.39007007862133
2026-04-08,50.010951719214916
2026-04-09,47.98348070357107
2026-04-10,41.901067656639526
2026-04-11,37.84612562535183
2026-04-12,37.17030195347055
2026-04-13,53.39007007862133
2026-04-14,50.010951719214916
2026-04-15,55.41754109426518
2026-04-16,53.39007007862133
2026-04-17,50.010951719214916
2026-04-18,39.87359664099568
2026-04-19,39.87359664099568
2026-04-20,54.7417174223839
2026-04-21,56.76918843802775
2026-04-22,53.39007007862133
2026-04-23,47.98348070357107
2026-04-24,47.98348070357107
2026-04-25,37.17030195347055
2026-04-26,37.17030195347055
2026-04-27,54.06589375050261
2026-04-28,53.39007007862133
2026-04-29,52.714246406740045
2026-04-30,52.714246406740045
2026-05-01,47.98348070357107
2026-05-02,39.197772969114396
2026-05-03,36.49447828158927
2026-05-04,52.714246406740045
2026-05-05,51.36259906297748
2026-05-06,47.307657031689786
2026-05-07,54.7417174223839
2026-05-08,49.33512804733363
2026-05-09,38.521949297233114
2026-05-10,35.1428309378267
2026-05-11,52.714246406740045
2026-05-12,52.714246406740045
2026-05-13,54.7417174223839
2026-05-14,53.39007007862133
2026-05-15,49.33512804733363
2026-05-16,42.57689132852081
2026-05-17,37.17030195347055
2026-05-18,50.6867753910962
2026-05-19,54.7417174223839
2026-05-20,53.39007007862133
2026-05-21,53.39007007862133
2026-05-22,47.307657031689786
2026-05-23,38.521949297233114
2026-05-24,38.521949297233114
2026-05-25,43.92853867228337
2026-05-26,52.03842273485876
2026-05-27,52.714246406740045
2026-05-28,51.36259906297748
2026-05-29,55.41754109426518
2026-05-30,43.25271500040209
2026-05-31,37.84612562535183
